feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-05-25,0.0,300,299.65,818,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-05-25,0.006171391895728163,300,299.65,813,0.9938875305623472,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-05-25,0.012342783791456325,300,299.65,808,0.9877750611246944,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-05-25,0.02468556758291265,300,299.65,798,0.9755501222493888,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-05-25,0.07405670274873795,300,299.65,758,0.9266503667481663,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-05-25,0.04319974327009714,300,299.65,783,0.9572127139364304,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-05-25,0.04319974327009714,300,299.65,783,0.9572127139364304,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-05-25,0.04319974327009714,300,299.65,783,0.9572127139364304,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-05-25,0.011108505412310692,300,299.65,809,0.988997555012225,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-05-25,0.011108505412310692,300,299.65,809,0.988997555012225,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-05-25,0.011108505412310692,300,299.65,809,0.988997555012225,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-05-25,0.007405670274873795,300,299.65,812,0.9926650366748166,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-05-25,0.01481134054974759,300,299.65,806,0.9853300733496333,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-05-25,0.02962268109949518,300,299.65,794,0.9706601466992665,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-05-25,0.02468556758291265,300,299.65,798,0.9755501222493888,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-05-25,0.02468556758291265,300,299.65,798,0.9755501222493888,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-05-25,0.017279897308038854,300,299.65,804,0.9828850855745721,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-05-25,0.03455979461607771,300,299.65,790,0.9657701711491442,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-05-25,0.030856959478640814,300,299.65,793,0.969437652811736,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-05-25,0.017279897308038854,300,299.65,804,0.9828850855745721,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-05-25,0.012342783791456325,300,299.65,808,0.9877750611246944,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-05-25,0.017279897308038854,300,299.65,804,0.9828850855745721,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-05-25,0.018514175687184487,300,299.65,803,0.9816625916870416,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-05-25,0.020982732445475754,300,299.65,801,0.9792176039119804,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-05-25,0.0037028351374368976,300,299.65,815,0.9963325183374083,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-05-25,0.9826131318991018,27,27.0,555,0.6784841075794621,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-05-25,0.9826131318991018,27,27.0,555,0.6784841075794621,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
