feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
stoch_d,technical,feature_panel,2026-04-16,0.021622354971233788,300,300.0,777,0.9785894206549118,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-04-16,0.0038157097008059628,300,300.0,791,0.9962216624685138,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-04-16,0.9848304341005736,27,25.3,531,0.6687657430730478,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-04-16,0.9848304341005736,27,25.3,531,0.6687657430730478,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_eps,fundamental,silver/fundamentals,2026-04-16,0.9850000211983873,26,24.3,531,0.6687657430730478,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_roe,fundamental,silver/fundamentals,2026-04-16,0.9850000211983873,26,24.3,531,0.6687657430730478,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_lag_days,fundamental,silver/fundamentals,2026-04-16,0.9848304341005736,27,25.3,531,0.6687657430730478,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
cs_rank_close,cross_sectional,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_volume,cross_sectional,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_rsi_6,cross_sectional,feature_panel,2026-04-16,0.0076314194016119255,300,300.0,788,0.9924433249370277,True,post_close_T,,True,True,False,allowed
cs_rank_roc_10,cross_sectional,feature_panel,2026-04-16,0.012719032336019875,300,300.0,784,0.9874055415617129,True,post_close_T,,True,True,False,allowed
cs_rank_ma_5,cross_sectional,feature_panel,2026-04-16,0.0063595161680099375,300,300.0,789,0.9937027707808564,True,post_close_T,,True,True,False,allowed
cs_zscore_close,cross_sectional,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_volume,cross_sectional,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_rsi_6,cross_sectional,feature_panel,2026-04-16,0.0076314194016119255,300,300.0,788,0.9924433249370277,True,post_close_T,,True,True,False,allowed
pe_ttm,raw_aux,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-04-16,0.06747870622003078,279,278.15,794,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-04-16,0.0,300,300.0,794,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-04-16,0.0063595161680099375,300,300.0,789,0.9937027707808564,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-04-16,0.0076314194016119255,300,300.0,788,0.9924433249370277,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-04-16,0.0,300,300.0,794,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-04-16,0.012663916529230455,300,300.0,784,0.9874055415617129,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-04-16,0.07923957145340382,295,289.0,788,0.9924433249370277,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-04-16,0.07298604722152739,295,291.5,793,0.9987405541561712,True,post_close_T_lag1,,True,True,False,allowed
