feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-05-15,0.0,300,299.5,812,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-05-15,0.0062174361780176325,300,299.5,807,0.9938423645320197,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-05-15,0.012434872356035265,300,299.5,802,0.9876847290640394,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-05-15,0.02486974471207053,300,299.5,792,0.9753694581280788,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-05-15,0.0746092341362116,300,299.5,752,0.9261083743842364,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-05-15,0.043522053246123425,300,299.5,777,0.9568965517241379,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-05-15,0.043522053246123425,300,299.5,777,0.9568965517241379,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-05-15,0.043522053246123425,300,299.5,777,0.9568965517241379,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-05-15,0.011191385120431739,300,299.5,803,0.9889162561576355,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-05-15,0.011191385120431739,300,299.5,803,0.9889162561576355,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-05-15,0.011191385120431739,300,299.5,803,0.9889162561576355,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-05-15,0.007460923413621159,300,299.5,806,0.9926108374384236,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-05-15,0.014921846827242319,300,299.5,800,0.9852216748768473,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-05-15,0.029843693654484638,300,299.5,788,0.9704433497536946,True,post_close_T,,True,True,False,allowed
