feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-06-10,0.006081319403057687,300,300.0,825,0.9939759036144579,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-06-10,0.012162638806115374,300,300.0,820,0.9879518072289156,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-06-10,0.024325277612230748,300,300.0,810,0.9759036144578314,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-06-10,0.07297583283669225,300,300.0,770,0.927710843373494,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-06-10,0.04256923582140381,300,300.0,795,0.9578313253012049,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-06-10,0.04256923582140381,300,300.0,795,0.9578313253012049,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-06-10,0.04256923582140381,300,300.0,795,0.9578313253012049,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-06-10,0.010946374925503837,300,300.0,821,0.9891566265060241,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-06-10,0.010946374925503837,300,300.0,821,0.9891566265060241,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-06-10,0.010946374925503837,300,300.0,821,0.9891566265060241,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-06-10,0.007297583283669225,300,300.0,824,0.9927710843373494,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-06-10,0.01459516656733845,300,300.0,818,0.9855421686746988,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-06-10,0.0291903331346769,300,300.0,806,0.9710843373493976,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-06-10,0.024325277612230748,300,300.0,810,0.9759036144578314,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-06-10,0.024325277612230748,300,300.0,810,0.9759036144578314,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-06-10,0.017027694328561525,300,300.0,816,0.983132530120482,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-06-10,0.03405538865712305,300,300.0,802,0.9662650602409638,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-06-10,0.030406597015288438,300,300.0,805,0.9698795180722891,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-06-10,0.017027694328561525,300,300.0,816,0.983132530120482,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-06-10,0.012162638806115374,300,300.0,820,0.9879518072289156,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-06-10,0.017027694328561525,300,300.0,816,0.983132530120482,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-06-10,0.018243958209173062,300,300.0,815,0.9819277108433735,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-06-10,0.020676485970396136,300,300.0,813,0.9795180722891567,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-06-10,0.0036487916418346126,300,300.0,827,0.9963855421686747,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-06-10,0.9815533311440583,27,27.0,567,0.6831325301204819,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-06-10,0.9815533311440583,27,27.0,567,0.6831325301204819,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_eps,fundamental,silver/fundamentals,2026-06-10,0.9818614513271466,26,26.0,567,0.6831325301204819,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_roe,fundamental,silver/fundamentals,2026-06-10,0.9818614513271466,26,26.0,567,0.6831325301204819,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_lag_days,fundamental,silver/fundamentals,2026-06-10,0.9815533311440583,27,27.0,567,0.6831325301204819,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
cs_rank_close,cross_sectional,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_volume,cross_sectional,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_rsi_6,cross_sectional,feature_panel,2026-06-10,0.007297583283669225,300,300.0,824,0.9927710843373494,True,post_close_T,,True,True,False,allowed
cs_rank_roc_10,cross_sectional,feature_panel,2026-06-10,0.012162638806115374,300,300.0,820,0.9879518072289156,True,post_close_T,,True,True,False,allowed
cs_rank_ma_5,cross_sectional,feature_panel,2026-06-10,0.006081319403057687,300,300.0,825,0.9939759036144579,True,post_close_T,,True,True,False,allowed
cs_zscore_close,cross_sectional,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_volume,cross_sectional,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_rsi_6,cross_sectional,feature_panel,2026-06-10,0.007297583283669225,300,300.0,824,0.9927710843373494,True,post_close_T,,True,True,False,allowed
pe_ttm,raw_aux,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-06-10,0.0673769647729438,281,281.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-06-10,0.0,300,300.0,830,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-06-10,0.006081319403057687,300,300.0,825,0.9939759036144579,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-06-10,0.007297583283669225,300,300.0,824,0.9927710843373494,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-06-10,0.0,300,300.0,830,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-06-10,0.01210993403795554,300,300.0,820,0.9879518072289156,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-06-10,0.07650299809046571,295,295.0,824,0.9927710843373494,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-06-10,0.07052303401079231,295,295.0,829,0.9987951807228915,True,post_close_T_lag1,,True,True,False,allowed
