feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-06-02,0.0,300,299.95,824,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-06-02,0.006126024577610605,300,299.95,819,0.9939320388349514,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-06-02,0.01225204915522121,300,299.95,814,0.9878640776699029,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-06-02,0.02450409831044242,300,299.95,804,0.9757281553398058,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-06-02,0.07351229493132727,300,299.95,764,0.9271844660194175,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-06-02,0.042882172043274235,300,299.95,789,0.9575242718446602,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-06-02,0.042882172043274235,300,299.95,789,0.9575242718446602,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-06-02,0.042882172043274235,300,299.95,789,0.9575242718446602,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-06-02,0.01102684423969909,300,299.95,815,0.9890776699029126,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-06-02,0.01102684423969909,300,299.95,815,0.9890776699029126,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-06-02,0.01102684423969909,300,299.95,815,0.9890776699029126,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-06-02,0.007351229493132726,300,299.95,818,0.9927184466019418,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-06-02,0.014702458986265453,300,299.95,812,0.9854368932038835,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-06-02,0.029404917972530906,300,299.95,800,0.970873786407767,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-06-02,0.02450409831044242,300,299.95,804,0.9757281553398058,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-06-02,0.02450409831044242,300,299.95,804,0.9757281553398058,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-06-02,0.017152868817309694,300,299.95,810,0.9830097087378641,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-06-02,0.03430573763461939,300,299.95,796,0.9660194174757282,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-06-02,0.030630122888053026,300,299.95,799,0.9696601941747572,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-06-02,0.017152868817309694,300,299.95,810,0.9830097087378641,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-06-02,0.01225204915522121,300,299.95,814,0.9878640776699029,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-06-02,0.017152868817309694,300,299.95,810,0.9830097087378641,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-06-02,0.018378073732831818,300,299.95,809,0.9817961165048543,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-06-02,0.02082848356387606,300,299.95,807,0.9793689320388349,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-06-02,0.003675614746566363,300,299.95,821,0.9963592233009708,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-06-02,0.9820793361022965,27,27.0,561,0.6808252427184466,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-06-02,0.9820793361022965,27,27.0,561,0.6808252427184466,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
