feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
cs_pb_rank,valuation,silver/valuation,2026-06-15,0.0,300,300.0,833,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-06-15,0.0,300,300.0,833,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-06-15,0.0,300,300.0,833,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-06-15,0.006059210606042245,300,300.0,828,0.9939975990396158,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-06-15,0.007271052727250694,300,300.0,827,0.992797118847539,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-06-15,0.0,300,300.0,833,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-06-15,0.01206590805349879,300,300.0,823,0.9879951980792316,True,scd_pit_join,,True,True,False,allowed
cs_main_flow_rank_1d,flow,silver/fund_flow,2026-06-15,0.8743238930832091,288,292.4,116,0.13925570228091236,True,post_close_T,,False,True,False,short-history-family
cs_main_flow_rank_5d,flow,silver/fund_flow,2026-06-15,0.8743238930832091,288,292.4,116,0.13925570228091236,True,post_close_T,,False,True,False,short-history-family
cs_small_flow_rank_1d,flow,silver/fund_flow,2026-06-15,0.8743238930832091,288,292.4,116,0.13925570228091236,True,post_close_T,,False,True,False,short-history-family
cs_super_flow_rank_1d,flow,silver/fund_flow,2026-06-15,0.8743238930832091,288,292.4,116,0.13925570228091236,True,post_close_T,,False,True,False,short-history-family
cs_flow_reversal_5d,flow,silver/fund_flow,2026-06-15,0.8743238930832091,288,292.4,116,0.13925570228091236,True,post_close_T,,False,True,False,short-history-family
cs_margin_balance_change_5d,margin,silver/margin,2026-06-15,0.07628546153007186,295,295.0,827,0.992797118847539,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-06-15,0.07032723776746365,295,295.0,832,0.9987995198079231,True,post_close_T_lag1,,True,True,False,allowed
