arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
fixed_weight_0.3,300661,2026-04-24,2026-04-24,0.015240878609452826,3,0.9933110367892977,0.018624795858847586,9,0.9732441471571907,,,0.9792642140468227,1,0.020240213523131656,0.013114052635988648,-0.0018905693950178604,-0.025903492273110167
fixed_weight_0.3,000977,2026-04-24,2026-04-24,0.005508879896577553,23,0.9264214046822743,0.03590567298585684,1,1.0,,,0.9779264214046822,2,-0.0466356673960614,-0.0537618282832044,0.001094091903719896,-0.02291883097437241
fixed_weight_0.3,002709,2026-04-24,2026-04-24,0.004975471100920729,26,0.9163879598662207,0.028417395750498262,3,0.9933110367892977,,,0.9702341137123744,3,0.10098253275109159,0.09385637186394859,0.14264919941775833,0.11863627653966602
fixed_weight_0.3,002475,2026-04-24,2026-04-24,0.005665790739039486,21,0.9331103678929766,0.016486337669701097,11,0.9665551839464883,,,0.9565217391304348,4,-0.06905655134083644,-0.07618271222797944,-0.03404196192858144,-0.05805488480667375
fixed_weight_0.3,688012,2026-04-24,2026-04-24,0.0035001114517324533,38,0.8762541806020067,0.024687043543605725,4,0.9899665551839465,,,0.9558528428093646,5,0.06900495615707225,0.061878795269929246,0.0925572923285467,0.06854436945045439
fixed_weight_0.3,600522,2026-04-24,2026-04-24,0.0026467348309654973,62,0.7959866220735786,0.021923355509276776,5,0.9866220735785953,,,0.9294314381270903,6,-0.07434320849636677,-0.08146936938350978,0.07266629401900504,0.048653371140912734
fixed_weight_0.3,600176,2026-04-24,2026-04-24,0.008716930972741644,10,0.9698996655518395,0.009130985727806113,29,0.9063545150501672,,,0.9254180602006687,7,0.03154100330429577,0.02441484241715276,0.13427455692400114,0.11026163404590883
fixed_weight_0.3,603296,2026-04-24,2026-04-24,0.0027850760047152673,55,0.8193979933110368,0.01783250227181959,10,0.9698996655518395,,,0.9247491638795986,8,-0.041650294695481205,-0.04877645558262421,0.03772102161100199,0.013708098732909686
fixed_weight_0.3,002466,2026-04-24,2026-04-24,0.00304173554382357,51,0.8327759197324415,0.016206705235317493,12,0.9632107023411371,,,0.9240802675585283,9,0.08662593346911063,0.07949977258196762,0.07345553292600138,0.04944261004790907
fixed_weight_0.3,301308,2026-04-24,2026-04-24,0.004410119446115667,29,0.9063545150501672,0.011982282979223173,23,0.9264214046822743,,,0.9204013377926421,10,0.019455550179530823,0.012329389292387815,0.22839899157095922,0.2043860686928669
fixed_weight_0.3,600482,2026-04-24,2026-04-24,0.0031252219962749563,47,0.8461538461538461,0.014289041180659785,16,0.9498327759197325,,,0.9187290969899665,11,-0.023791445203745876,-0.030917606090888883,-0.012908124525436548,-0.036921047403528855
fixed_weight_0.3,300433,2026-04-24,2026-04-24,0.007832446011591136,13,0.959866220735786,0.007896622118918561,34,0.8896321070234113,,,0.9107023411371237,12,-0.038187944590041156,-0.04531410547718416,0.034069636840134754,0.010056713962042448
fixed_weight_0.3,300866,2026-04-24,2026-04-24,0.0026849576232521,61,0.7993311036789298,0.014699713937654237,15,0.9531772575250836,,,0.9070234113712374,13,0.029110870830907354,0.021984709943764346,0.000748565249937494,-0.023264357628154812
fixed_weight_0.3,000938,2026-04-24,2026-04-24,0.002180235074606071,80,0.7357859531772575,0.019064136495696157,8,0.9765886287625418,,,0.9043478260869564,14,-0.006228589224540615,-0.013354750111683623,0.023045780130800386,-0.00096714274729192
