arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
recent_only,688082,2026-06-02,2026-06-02,0.015360569297312655,11,0.9666666666666667,0.03177536032807713,1,1.0,,,1.0,1,-0.02901873962204482,0.012590307398986637,0.04763975646398366,0.08197635274974292
recent_only,300408,2026-06-02,2026-06-02,0.009656580238584438,25,0.92,0.027791869020145594,2,0.9966666666666667,,,0.9966666666666667,2,-0.08873897249610785,-0.04712992547507639,-0.021424864704574054,0.012911731581185207
recent_only,002371,2026-06-02,2026-06-02,0.01576514889092311,10,0.97,0.020400914368392083,3,0.9933333333333333,,,0.9933333333333333,3,-0.04732938650705876,-0.0057203394860273,0.007091275779064432,0.04142787206482369
recent_only,600118,2026-06-02,2026-06-02,0.011405945222174849,22,0.93,0.019717841632100604,4,0.99,,,0.99,4,0.007599901936749198,0.049208948957780656,-0.048541309144398026,-0.014204712858638766
recent_only,603296,2026-06-02,2026-06-02,-0.004757524226850742,295,0.02,0.01968149136473558,5,0.9866666666666667,,,0.9866666666666667,5,-0.15653220951234192,-0.11492316249131046,-0.12269717037928951,-0.08836057409353025
recent_only,002028,2026-06-02,2026-06-02,0.00021050292756308168,223,0.26,0.01347254622033549,6,0.9833333333333333,,,0.9833333333333333,6,-0.08520063874723116,-0.043591591726199704,-0.09854221398032248,-0.06420561769456322
recent_only,000657,2026-06-02,2026-06-02,0.008899664763606856,30,0.9033333333333333,0.012229024080059657,7,0.98,,,0.98,7,-0.05285176404964431,-0.011242717028612854,0.01659461720819988,0.05093121349395914
recent_only,600183,2026-06-02,2026-06-02,0.029142687298643152,2,0.9966666666666667,0.011847909378748859,8,0.9766666666666667,,,0.9766666666666667,8,-0.0445442235050959,-0.002935176484064446,0.046967429263773175,0.08130402554953244
recent_only,000725,2026-06-02,2026-06-02,0.006600611619246404,38,0.8766666666666667,0.01183077395237563,9,0.9733333333333334,,,0.9733333333333334,9,0.12635379061371843,0.1679628376347499,0.07942238267148016,0.11375897895723942
recent_only,002938,2026-06-02,2026-06-02,0.01508846520990757,13,0.96,0.011739939154924448,10,0.97,,,0.97,10,0.034209545115585493,0.07581859213661696,0.02554064131245326,0.05987723759821252
recent_only,300274,2026-06-02,2026-06-02,0.010394486606887533,23,0.9266666666666666,0.010279994923881475,11,0.9666666666666667,,,0.9666666666666667,11,-0.14051522248243564,-0.09890617546140418,-0.15954332552693207,-0.12520672924117282
recent_only,600160,2026-06-02,2026-06-02,-0.005136397666291623,296,0.016666666666666666,0.010190526963222599,12,0.9633333333333334,,,0.9633333333333334,12,-0.01665365599791835,0.02495539102311311,0.04111371324486068,0.07545030953061994
recent_only,300502,2026-06-02,2026-06-02,0.010101840603832561,24,0.9233333333333333,0.009895357495429564,13,0.96,,,0.96,13,-0.07318602942494112,-0.031576982403909666,-0.012472447717864488,0.021864148567894773
recent_only,301236,2026-06-02,2026-06-02,0.004007569150199752,67,0.78,0.007889165654479741,14,0.9566666666666667,,,0.9566666666666667,14,-0.0013780431786862835,0.040231003842345174,0.007349563619660104,0.041686159905419365
