arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
recent_only,301165,2026-06-29,2026-06-29,0.012687199473548858,25,0.9194630872483222,0.022668015468325853,1,1.0,,,1.0,1,0.1794903666873835,0.1728277697446811,,
recent_only,301308,2026-06-29,2026-06-29,0.009632838562335096,40,0.8691275167785235,0.022439038124186777,2,0.9966442953020134,,,0.9966442953020134,2,-0.12188121625461779,-0.1285438131973202,,
recent_only,002353,2026-06-29,2026-06-29,0.001932058557287577,145,0.5167785234899329,0.022256210880565657,3,0.9932885906040269,,,0.9932885906040269,3,0.058754098360655815,0.0520915014179534,,
recent_only,688126,2026-06-29,2026-06-29,0.023985095270960988,7,0.9798657718120806,0.022143692907859922,4,0.9899328859060402,,,0.9899328859060402,4,-0.13436951616946602,-0.14103211311216843,,
recent_only,600584,2026-06-29,2026-06-29,0.018262305340144343,12,0.9630872483221476,0.02177920869038814,5,0.9865771812080537,,,0.9865771812080537,5,-0.12235634958957031,-0.12901894653227272,,
recent_only,301269,2026-06-29,2026-06-29,0.005562936828111947,85,0.7181208053691275,0.020429575060035433,6,0.9832214765100671,,,0.9832214765100671,6,-0.13942388209680123,-0.14608647903950364,,
recent_only,002916,2026-06-29,2026-06-29,0.006762907351314561,67,0.7785234899328859,0.0195832601535222,7,0.9798657718120806,,,0.9798657718120806,7,-0.007468879668049655,-0.014131476610752067,,
recent_only,600183,2026-06-29,2026-06-29,0.022318110826297897,9,0.9731543624161074,0.018637358156374295,8,0.9765100671140939,,,0.9765100671140939,8,-0.0727797001153403,-0.0794422970580427,,
recent_only,002179,2026-06-29,2026-06-29,0.007620690113793719,56,0.8154362416107382,0.017282061894544416,9,0.9731543624161074,,,0.9731543624161074,9,-0.08333333333333337,-0.08999593027603578,,
recent_only,601127,2026-06-29,2026-06-29,0.00968941033394509,38,0.8758389261744967,0.017066921396498284,10,0.9697986577181208,,,0.9697986577181208,10,0.009632653061224516,0.002970056118522103,,
recent_only,002920,2026-06-29,2026-06-29,0.017992398233082626,14,0.9563758389261745,0.016954760165979948,11,0.9664429530201343,,,0.9664429530201343,11,0.06110429447852761,0.054441697535825194,,
recent_only,300274,2026-06-29,2026-06-29,0.0066543507072330185,69,0.7718120805369127,0.01602336059035801,12,0.9630872483221476,,,0.9630872483221476,12,-0.2066406741290404,-0.21330327107174282,,
recent_only,300433,2026-06-29,2026-06-29,0.007434632684940897,59,0.8053691275167785,0.01597539889156605,13,0.959731543624161,,,0.959731543624161,13,-0.023108460678345044,-0.029771057621047457,,
recent_only,601689,2026-06-29,2026-06-29,0.004167044107563168,100,0.6677852348993288,0.01487650884356257,14,0.9563758389261745,,,0.9563758389261745,14,0.10652250974831623,0.09985991280561382,,
recent_only,002384,2026-06-29,2026-06-29,0.0014613588095247704,158,0.47315436241610737,0.014769690212335549,15,0.9530201342281879,,,0.9530201342281879,15,-0.11290261101581867,-0.11956520795852107,,
recent_only,688012,2026-06-29,2026-06-29,-0.007661338937162578,294,0.016778523489932886,0.01395853854093195,16,0.9496644295302014,,,0.9496644295302014,16,-0.11699039487726792,-0.12365299181997033,,
recent_only,300661,2026-06-29,2026-06-29,0.012409740893268899,28,0.9093959731543624,0.01353194871451536,17,0.9463087248322147,,,0.9463087248322147,17,-0.027042096459436782,-0.0337046934021392,,
recent_only,002938,2026-06-29,2026-06-29,0.0005819410574165976,197,0.3422818791946309,0.013252267415219275,18,0.9429530201342282,,,0.9429530201342282,18,-0.08170430821787811,-0.08836690516058052,,
recent_only,688008,2026-06-29,2026-06-29,-0.00869567325711192,296,0.010067114093959731,0.013054412538444684,19,0.9395973154362416,,,0.9395973154362416,19,-0.1390771216521458,-0.14573971859484822,,
recent_only,600999,2026-06-29,2026-06-29,0.006744441177759652,68,0.7751677852348994,0.012745801351115728,20,0.9362416107382551,,,0.9362416107382551,20,0.034123222748815074,0.02746062580611266,,
recent_only,688303,2026-06-29,2026-06-29,0.02563512447008825,6,0.9832214765100671,0.012566464201715472,21,0.9328859060402684,,,0.9328859060402684,21,-0.015490533562822706,-0.02215313050552512,,
recent_only,000776,2026-06-29,2026-06-29,0.004573565517065647,93,0.6912751677852349,0.012118021801866457,22,0.9295302013422819,,,0.9295302013422819,22,0.013675213675213627,0.007012616732511213,,
recent_only,688981,2026-06-29,2026-06-29,-6.215236640186048e-05,227,0.24161073825503357,0.01166480828378996,23,0.9261744966442953,,,0.9261744966442953,23,-0.11654703437854175,-0.12320963132124416,,
recent_only,000988,2026-06-29,2026-06-29,-0.0023793092995974467,279,0.06711409395973154,0.011605581121516698,24,0.9228187919463087,,,0.9228187919463087,24,-0.16607984399544995,-0.17274244093815236,,
recent_only,300750,2026-06-29,2026-06-29,0.0006916128522356936,194,0.3523489932885906,0.010733194722610088,25,0.9194630872483222,,,0.9194630872483222,25,-0.03310348337192437,-0.039766080314626785,,
recent_only,002463,2026-06-29,2026-06-29,0.01626337776041778,17,0.9463087248322147,0.010719593300562944,26,0.9161073825503355,,,0.9161073825503355,26,-0.11420157068062842,-0.12086416762333083,,
recent_only,002050,2026-06-29,2026-06-29,0.0031870477848124786,113,0.6241610738255033,0.010661236259803204,27,0.912751677852349,,,0.912751677852349,27,0.11772758384668047,0.11106498690397806,,
recent_only,300308,2026-06-29,2026-06-29,0.00758925420243381,57,0.8120805369127517,0.009957358629992783,28,0.9093959731543624,,,0.9093959731543624,28,-0.12125984251968502,-0.12792243946238743,,
recent_only,600118,2026-06-29,2026-06-29,0.015644478000267897,19,0.9395973154362416,0.009609619544509366,29,0.9060402684563759,,,0.9060402684563759,29,0.05179768433881771,0.04513508739611529,,
recent_only,300316,2026-06-29,2026-06-29,0.002002369912525817,143,0.5234899328859061,0.009350247296752998,30,0.9026845637583892,,,0.9026845637583892,30,-0.15430463576158937,-0.16096723270429178,,
recent_only,601066,2026-06-29,2026-06-29,0.012531404035970937,27,0.912751677852349,0.009092570951059297,31,0.8993288590604027,,,0.8993288590604027,31,-0.02579979360165119,-0.032462390544353605,,
recent_only,000408,2026-06-29,2026-06-29,0.007122243203279872,61,0.7986577181208053,0.009038438696166986,32,0.8959731543624161,,,0.8959731543624161,32,0.058136180034622065,0.05147358309191965,,
recent_only,688256,2026-06-29,2026-06-29,0.0035550748999627693,107,0.6442953020134228,0.009007054435114853,33,0.8926174496644296,,,0.8926174496644296,33,-0.15201654601861425,-0.15867914296131666,,
recent_only,600549,2026-06-29,2026-06-29,0.04669868944181664,1,1.0,0.008684902937338675,34,0.889261744966443,,,0.889261744966443,34,-0.11913145539906111,-0.12579405234176352,,
recent_only,300418,2026-06-29,2026-06-29,0.004190890447176945,98,0.674496644295302,0.008601371161177027,35,0.8859060402684564,,,0.8859060402684564,35,0.05698711595639239,0.05032451901368997,,
recent_only,002625,2026-06-29,2026-06-29,0.011334289902441841,32,0.8959731543624161,0.008337901360908768,36,0.8825503355704698,,,0.8825503355704698,36,0.06002638522427439,0.053363788281571976,,
recent_only,002422,2026-06-29,2026-06-29,0.005542835919862483,86,0.714765100671141,0.006719660302404998,37,0.8791946308724832,,,0.8791946308724832,37,0.24558670820353035,0.23892411126082794,,
recent_only,002049,2026-06-29,2026-06-29,0.006771219835015684,66,0.7818791946308725,0.006464448414596386,38,0.8758389261744967,,,0.8758389261744967,38,-0.07876056338028159,-0.085423160322984,,
recent_only,601600,2026-06-29,2026-06-29,0.018331247629627373,11,0.9664429530201343,0.00594480996516273,39,0.87248322147651,,,0.87248322147651,39,0.01338199513381988,0.006719398191117466,,
recent_only,600188,2026-06-29,2026-06-29,0.01664546228185453,16,0.9496644295302014,0.005784272867256569,40,0.8691275167785235,,,0.8691275167785235,40,0.0016882386043894915,-0.004974358338312922,,
recent_only,300476,2026-06-29,2026-06-29,0.01610152231594138,18,0.9429530201342282,0.005417175298841667,41,0.8657718120805369,,,0.8657718120805369,41,-0.11072944029096787,-0.11739203723367028,,
recent_only,000977,2026-06-29,2026-06-29,0.0047995027003038945,92,0.6946308724832215,0.005074532640983177,42,0.8624161073825504,,,0.8624161073825504,42,-0.05214285714285727,-0.058805454085559684,,
recent_only,300502,2026-06-29,2026-06-29,0.013753121867138295,23,0.9261744966442953,0.005039420411487303,43,0.8590604026845637,,,0.8590604026845637,43,-0.1334431630971994,-0.1401057600399018,,
recent_only,002475,2026-06-29,2026-06-29,0.00964605612488625,39,0.87248322147651,0.004266318178739429,44,0.8557046979865772,,,0.8557046979865772,44,-0.08465909090909096,-0.09132168785179337,,
recent_only,600482,2026-06-29,2026-06-29,0.005531932755585451,87,0.7114093959731543,0.004081970481986754,45,0.8523489932885906,,,0.8523489932885906,45,0.024085365853658836,0.017422768910956423,,
recent_only,300394,2026-06-29,2026-06-29,0.009550878332499773,41,0.8657718120805369,0.003785478802368749,46,0.8489932885906041,,,0.8489932885906041,46,-0.17371481432536018,-0.1803774112680626,,
recent_only,601899,2026-06-29,2026-06-29,-0.0007338923373012265,250,0.1644295302013423,0.003755741126409909,47,0.8456375838926175,,,0.8456375838926175,47,0.1066030230708035,0.09994042612810108,,
recent_only,600276,2026-06-29,2026-06-29,0.0011914656552933058,170,0.43288590604026844,0.0037040523194149942,48,0.8422818791946308,,,0.8422818791946308,48,0.04631053036126054,0.03964793341855812,,
recent_only,688111,2026-06-29,2026-06-29,0.007570604619391647,58,0.8087248322147651,0.003548335902412942,49,0.8389261744966443,,,0.8389261744966443,49,-0.0022188650741195026,-0.008881462016821915,,
recent_only,300033,2026-06-29,2026-06-29,0.0078479860848447,54,0.8221476510067114,0.0034624093825106122,50,0.8355704697986577,,,0.8355704697986577,50,0.021493775933610015,0.014831178990907603,,
recent_only,603993,2026-06-29,2026-06-29,0.009192815260515193,43,0.8590604026845637,0.003281775072806996,51,0.8322147651006712,,,0.8322147651006712,51,0.05527065527065522,0.048608058327952806,,
recent_only,601688,2026-06-29,2026-06-29,0.0018070788766138485,152,0.49328859060402686,0.0031071811198217112,52,0.8288590604026845,,,0.8288590604026845,52,0.027643064985451105,0.020980468042748692,,
recent_only,002466,2026-06-29,2026-06-29,0.0030011749356941616,115,0.6174496644295302,0.00266931349625066,53,0.825503355704698,,,0.825503355704698,53,-0.04337899543378998,-0.050041592376492396,,
recent_only,600030,2026-06-29,2026-06-29,0.004483169540512983,94,0.6879194630872483,0.002353076038279971,54,0.8221476510067114,,,0.8221476510067114,54,0.007657500870170475,0.0009949039274680617,,
recent_only,301236,2026-06-29,2026-06-29,-9.728482232726554e-05,228,0.23825503355704697,0.002262991869113202,55,0.8187919463087249,,,0.8187919463087249,55,-0.010129564193168461,-0.016792161135870873,,
recent_only,600415,2026-06-29,2026-06-29,0.0070776680176387495,63,0.7919463087248322,0.0021265579360507515,56,0.8154362416107382,,,0.8154362416107382,56,0.04527559055118102,0.038612993608478606,,
recent_only,601211,2026-06-29,2026-06-29,0.0023982387725601313,126,0.5805369127516778,0.0018665128971544222,57,0.8120805369127517,,,0.8120805369127517,57,0.06428571428571428,0.05762311734301186,,
recent_only,000100,2026-06-29,2026-06-29,-0.005383861295102809,292,0.02348993288590604,0.001796191089142805,58,0.8087248322147651,,,0.8087248322147651,58,-0.029209621993127155,-0.03587221893582957,,
recent_only,300442,2026-06-29,2026-06-29,0.0012140592117402319,167,0.4429530201342282,0.0016231699642680775,59,0.8053691275167785,,,0.8053691275167785,59,0.028530155290718673,0.02186755834801626,,
recent_only,000657,2026-06-29,2026-06-29,0.006143510635545422,73,0.7583892617449665,0.0013992434854064612,60,0.802013422818792,,,0.802013422818792,60,-0.06362306727956546,-0.07028566422226787,,
recent_only,601995,2026-06-29,2026-06-29,0.0027912571206354943,119,0.6040268456375839,0.0012226136702737157,61,0.7986577181208053,,,0.7986577181208053,61,0.00636237897648706,-0.0003002179662153536,,
recent_only,688047,2026-06-29,2026-06-29,0.012590634914722548,26,0.9161073825503355,0.0010469958100869738,62,0.7953020134228188,,,0.7953020134228188,62,-0.12051464408094648,-0.12717724102364888,,
recent_only,688183,2026-06-29,2026-06-29,0.005571412511361053,84,0.7214765100671141,0.0009112603038260003,63,0.7919463087248322,,,0.7919463087248322,63,-0.07182779456193356,-0.07849039150463596,,
recent_only,688041,2026-06-29,2026-06-29,-0.0008675474229757863,253,0.15436241610738255,0.0007171056886374498,64,0.7885906040268457,,,0.7885906040268457,64,-0.12125303807723475,-0.12791563501993716,,
recent_only,002714,2026-06-29,2026-06-29,0.0034725663202734847,108,0.6409395973154363,0.0005090683990582613,65,0.785234899328859,,,0.785234899328859,65,0.054587024864246825,0.04792442792154441,,
recent_only,688223,2026-06-29,2026-06-29,0.014796111553065858,20,0.9362416107382551,0.00046989446090727036,66,0.7818791946308725,,,0.7818791946308725,66,-0.03157894736842115,-0.03824154431112357,,
recent_only,688472,2026-06-29,2026-06-29,0.0054439666137055176,89,0.7046979865771812,0.0004485277886881476,67,0.7785234899328859,,,0.7785234899328859,67,-0.013863216266173817,-0.02052581320887623,,
recent_only,601727,2026-06-29,2026-06-29,0.00017605471108260445,220,0.2651006711409396,0.00020375925374363973,68,0.7751677852348994,,,0.7751677852348994,68,-0.005714285714285672,-0.012376882656988084,,
recent_only,603260,2026-06-29,2026-06-29,0.006352309707079824,72,0.761744966442953,8.340590646533497e-05,69,0.7718120805369127,,,0.7718120805369127,69,-0.05573974305843343,-0.06240234000113585,,
