arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
rrf,300274,2026-04-08,2026-04-08,0.020756745422748867,14,0.9566666666666667,0.02088428325191872,2,0.9966666666666667,,,0.02964254577157803,1,0.12653193734274826,0.1034629081539482,0.08156805454102756,0.05582874323918957
rrf,603799,2026-04-08,2026-04-08,0.0210638935350356,13,0.96,0.010388919677036212,10,0.97,,,0.027984344422700584,2,0.08103068316663853,0.057961653977838465,0.10764536362095267,0.08190605231911469
rrf,300251,2026-04-08,2026-04-08,0.022697465709958228,9,0.9733333333333334,0.008790790347327382,15,0.9533333333333334,,,0.02782608695652174,3,0.05897114178168117,0.035902112592881105,0.0018820577164366803,-0.023857253585401306
rrf,600549,2026-04-08,2026-04-08,0.019776965021661142,15,0.9533333333333334,0.010521941329223428,9,0.9733333333333334,,,0.02782608695652174,4,0.0031023784901758056,-0.019966650698624255,0.059806963116166845,0.03406765181432886
rrf,300413,2026-04-08,2026-04-08,0.022059954071492718,10,0.97,0.005969827310439947,27,0.9133333333333333,,,0.025779967159277502,5,0.01290014333492584,-0.01016888585387422,0.011466794075489783,-0.014272517226348203
rrf,001280,2026-04-08,2026-04-08,0.027164483590349658,5,0.9866666666666667,0.004321550681608813,46,0.85,,,0.024818577648766327,6,0.00073891625615774,-0.02233011293264232,0.024261083743842393,-0.0014782275579955928
rrf,688047,2026-04-08,2026-04-08,0.03457503685163069,3,0.9933333333333333,0.0033342442010529352,56,0.8166666666666667,,,0.024493705528188286,7,0.07207615593834982,0.049007126749549754,0.0696585071018434,0.04391919580000542
rrf,002236,2026-04-08,2026-04-08,0.027473076960456068,4,0.99,0.0034826897817459195,53,0.8266666666666667,,,0.024474557522123894,8,0.05739644970414215,0.034327420515342086,0.11124260355029603,0.08550329224845804
rrf,000657,2026-04-08,2026-04-08,0.012185490867953615,35,0.8866666666666667,0.00906842660882551,14,0.9566666666666667,,,0.024039829302987197,9,0.016073245167853578,-0.006995784020946482,0.055951169888097674,0.030211858586259688
rrf,600362,2026-04-08,2026-04-08,0.008174200994343303,59,0.8066666666666666,0.011377084107005888,8,0.9766666666666667,,,0.023109243697478993,10,0.02863485016648193,0.005565820977681869,0.048168701442841355,0.02242939014100337
rrf,300628,2026-04-08,2026-04-08,0.02659350662715477,6,0.9833333333333333,0.0030050626889711572,66,0.7833333333333333,,,0.023088023088023088,11,0.04668674698795172,0.02361771779915166,0.03734939759036138,0.011610086288523391
rrf,600219,2026-04-08,2026-04-08,0.04187475287052908,1,1.0,0.001724785622111021,100,0.67,,,0.022643442622950823,12,0.009740259740259605,-0.013328769448540456,0.011363636363636465,-0.014375674938201521
rrf,301308,2026-04-08,2026-04-08,0.004957416142280154,100,0.67,0.03742245197258824,1,1.0,,,0.022643442622950823,13,0.17207412423813317,0.14900509504933312,0.1430462353013604,0.11730692399952242
rrf,002837,2026-04-08,2026-04-08,0.022922359408234113,8,0.9766666666666667,0.002620032824092046,71,0.7666666666666667,,,0.022339470139200717,14,0.17951588078914238,0.15644685160034233,0.14061844130404366,0.11487913000220568
rrf,688183,2026-04-08,2026-04-08,0.005052756235878633,98,0.6766666666666666,0.020672901688629713,3,0.9933333333333333,,,0.022202129797066504,15,0.23775118536915785,0.2146821561803578,0.18322420410927975,0.15748489280744177
rrf,600515,2026-04-08,2026-04-08,0.019194570808393065,16,0.95,0.0038735875932892337,51,0.8333333333333334,,,0.02216690374585111,16,0.01939058171745156,-0.0036784474713484998,0.005540166204986097,-0.02019914509685189
rrf,601058,2026-04-08,2026-04-08,0.01141250625502983,41,0.8666666666666667,0.006580261134147139,24,0.9233333333333333,,,0.021805752003771807,17,-0.028064992614475592,-0.051134021803275656,0.009601181683899673,-0.016138129617938313
rrf,301236,2026-04-08,2026-04-08,0.017334474514214195,23,0.9266666666666666,0.004375195412091007,44,0.8566666666666667,,,0.021663577386468954,18,0.02366710013003903,0.0005980709412389713,0.03641092327698314,0.010671611975145157
rrf,600118,2026-04-08,2026-04-08,0.021982552372653282,11,0.9666666666666667,0.002475195303181245,75,0.7533333333333333,,,0.021491914449660927,19,0.06647289270820167,0.043403863519401606,0.08037406798938451,0.054634756687546526
rrf,601021,2026-04-08,2026-04-08,0.021754121384139864,12,0.9633333333333334,0.0024842514829639213,74,0.7566666666666667,,,0.021351575456053068,20,-0.003783102143757877,-0.026852131332557937,0.002942412778478287,-0.0227968985233597
rrf,002202,2026-04-08,2026-04-08,0.0036343313054267292,117,0.6133333333333333,0.011405214503737472,7,0.98,,,0.02057509064845265,21,0.06124161073825496,0.038172581549454895,0.04823825503355694,0.022498943731718957
rrf,300803,2026-04-08,2026-04-08,0.012209995532374597,34,0.89,0.004620360210816431,41,0.8666666666666667,,,0.020539287971350326,22,0.05271160669031927,0.029642577501519208,0.011860111505321624,-0.013879199796516362
rrf,002422,2026-04-08,2026-04-08,0.008654056197862333,54,0.8233333333333334,0.006448700173937654,25,0.92,,,0.020536635706914344,23,0.004456327985739916,-0.018612701203060144,0.052287581699346664,0.026548270397508678
rrf,002466,2026-04-08,2026-04-08,0.007859381985044323,61,0.8,0.006709636286705002,22,0.93,,,0.020459584761136868,24,0.11934084995663485,0.09627182076783479,0.13304423243712038,0.1073049211352824
rrf,688521,2026-04-08,2026-04-08,0.0023677655028617227,147,0.5133333333333333,0.014328890836411876,5,0.9866666666666667,,,0.02021553325901152,25,0.030473472128945467,0.007404442940145407,0.027115513767629107,0.001376202465791121
rrf,002371,2026-04-08,2026-04-08,0.017129415499433826,25,0.92,0.0032121556425342064,59,0.8066666666666666,,,0.020168067226890754,26,0.018526351408510333,-0.004542677780289727,0.0015227138143980579,-0.024216597487439928
rrf,600196,2026-04-08,2026-04-08,0.006626963493911624,71,0.7666666666666667,0.007103102646341632,20,0.9366666666666666,,,0.02013358778625954,27,-0.003765060240963791,-0.02683408942976385,0.005271084337349352,-0.020468226964488634
rrf,300316,2026-04-08,2026-04-08,0.019112988541929603,17,0.9466666666666667,0.0022349059551001666,84,0.7233333333333334,,,0.019931457431457432,28,0.029554263565891414,0.006485234377091354,0.10174418604651159,0.0760048747446736
rrf,601600,2026-04-08,2026-04-08,0.03699997025632539,2,0.9966666666666667,-0.001211450931755891,246,0.18333333333333332,,,0.019397006114273665,29,-0.024275646045418875,-0.04734467523421894,0.002349256068911565,-0.02339005523292642
rrf,000630,2026-04-08,2026-04-08,0.0068663346422691025,69,0.7733333333333333,0.006328339383933575,26,0.9166666666666666,,,0.01937984496124031,30,0.03966942148760344,0.01660039229880338,0.036363636363636376,0.01062432506179839
rrf,600221,2026-04-08,2026-04-08,0.018688951830742394,18,0.9433333333333334,0.001982164140785459,93,0.6933333333333334,,,0.019356460532931122,31,0.006896551724137945,-0.016172477464662115,0.01379310344827589,-0.011946207853562096
rrf,300433,2026-04-08,2026-04-08,0.005642710291217595,88,0.71,0.0070359470230647835,21,0.9333333333333333,,,0.019102435769102435,32,0.01617795753286133,-0.006891071655938729,-0.13582743511964945,-0.16156674642148744
rrf,002558,2026-04-08,2026-04-08,0.010529330350685309,45,0.8533333333333334,0.004345776040141608,45,0.8533333333333334,,,0.01904761904761905,33,-0.03696914146043373,-0.060038170649233794,0.00916590284142993,-0.016573408460408057
