symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
002938,2026-05-07,2026-05-07,0.010957156940628996,16,0.95,0.011772731884762461,45,0.8533333333333334,,,-0.09666666666666657,A_MAIN,"base strong, recent confirms",11,11,-11.0,0.15475076840839241,0.13851338754804005,0.13724442068689013,0.15250280587223733
688111,2026-05-07,2026-05-07,0.010914481404717274,17,0.9466666666666667,0.012398119973196023,42,0.8633333333333333,,,-0.08333333333333337,A_MAIN,"base strong, recent confirms",12,12,-12.0,-0.02694831526948316,-0.04318569612983553,-0.07358254073582537,-0.05832415555047817
002049,2026-05-07,2026-05-07,0.010819531397910432,18,0.9433333333333334,0.008301899920533769,69,0.7733333333333333,,,-0.17000000000000004,A_MAIN,"base strong, recent confirms",13,13,-13.0,0.05997931747673224,0.04374193661637987,-0.0011633919338159826,0.014094993251531218
600460,2026-05-07,2026-05-07,0.010284479381283695,19,0.94,0.009050096917096462,61,0.8,,,-0.1399999999999999,A_MAIN,"base strong, recent confirms",14,14,-14.0,0.06849779586300442,0.05226041500265205,0.049508307900983484,0.06476669308633068
688041,2026-05-07,2026-05-07,0.010242308380109613,20,0.9366666666666666,0.022370672471293974,15,0.9533333333333334,,,0.01666666666666672,A_MAIN,"base strong, recent confirms",15,15,-15.0,0.07705394704281132,0.06081656618245895,-0.06270106409304621,-0.04744267890769901
600489,2026-05-07,2026-05-07,0.010156466674899535,21,0.9333333333333333,0.007096654546474307,83,0.7266666666666667,,,-0.20666666666666667,A_MAIN,"base strong, recent confirms",16,16,-16.0,-0.04961020552799433,-0.0658475863883467,-0.13678242381289862,-0.12152403862755143
688012,2026-05-07,2026-05-07,0.009900770083854002,22,0.93,0.03019311504034401,4,0.99,,,0.05999999999999994,A_MAIN,"base strong, recent confirms",17,17,-17.0,0.09619957280457836,0.07996219194422599,0.16999153669447464,0.18524992187982184
300316,2026-05-07,2026-05-07,0.00989475830665756,23,0.9266666666666666,0.016495063207761677,20,0.9366666666666666,,,0.010000000000000009,A_MAIN,"base strong, recent confirms",18,18,-18.0,0.1742259049280419,0.15798852406768954,0.14827736589620577,0.16353575108155297
002475,2026-05-07,2026-05-07,0.009306060626990334,24,0.9233333333333333,0.013762567678440585,36,0.8833333333333333,,,-0.040000000000000036,A_MAIN,"base strong, recent confirms",19,19,-19.0,0.12428110534436798,0.10804372448401561,0.03801374666853685,0.053272131853884054
600118,2026-05-07,2026-05-07,0.009289836723707158,25,0.92,0.025100446254493522,12,0.9633333333333334,,,0.043333333333333335,A_MAIN,"base strong, recent confirms",20,20,-20.0,-0.019092660711157894,-0.03533004157151026,-0.160798738833421,-0.1455403536480738
002028,2026-05-07,2026-05-07,0.00915059637905247,26,0.9166666666666666,0.009939902713600872,55,0.82,,,-0.09666666666666668,A_MAIN,"base strong, recent confirms",21,21,-21.0,0.0459363957597172,0.029699014899364832,-0.04088844018172633,-0.025630054996379124
002916,2026-05-07,2026-05-07,0.008109787718396102,29,0.9066666666666666,0.00936655197496815,58,0.81,,,-0.09666666666666657,A_MAIN,"base strong, recent confirms",22,22,-22.0,0.08780303981911808,0.07156565895876571,0.008981283758321856,0.02423966894366906
600219,2026-05-07,2026-05-07,0.007910023217513475,30,0.9033333333333333,0.005921643505212422,97,0.68,,,-0.22333333333333327,A_MAIN,"base strong, recent confirms",23,23,-23.0,0.0036900369003691758,-0.01254734395998319,-0.060885608856088624,-0.04562722367074142
688126,2026-05-07,2026-05-07,0.007448618781411822,32,0.8966666666666666,0.012780923174956745,40,0.87,,,-0.026666666666666616,A_MAIN,"base strong, recent confirms",24,24,-24.0,0.11178773379730322,0.09555035293695086,0.04697694649847772,0.062235331683824925
300418,2026-05-07,2026-05-07,0.006801712015140383,34,0.89,0.011763032266902337,46,0.85,,,-0.040000000000000036,A_MAIN,"base strong, recent confirms",25,25,-25.0,-0.007430800668771997,-0.023668181529124362,-0.08582574772431728,-0.07056736253897009
600522,2026-05-07,2026-05-07,0.0067467229101189,35,0.8866666666666667,0.024675820252783722,13,0.96,,,0.07333333333333325,A_MAIN,"base strong, recent confirms",26,26,-26.0,0.0660146699266504,0.049777289066298025,0.0022004889975550945,0.017458874182902297
000977,2026-05-07,2026-05-07,0.006521769217125163,37,0.88,0.01008397718463091,53,0.8266666666666667,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",27,27,-27.0,0.011773940345368938,-0.0044634405149834265,-0.08202511773940335,-0.06676673255405616
000938,2026-05-07,2026-05-07,0.0059839448229414005,40,0.87,0.030116171573097327,5,0.9866666666666667,,,0.1166666666666667,A_MAIN,"base strong, recent confirms",28,28,-28.0,-0.007557436517533267,-0.023794817377885632,-0.037787182587666224,-0.02252879740231902
603893,2026-05-07,2026-05-07,0.005946894665225498,41,0.8666666666666667,0.01222802559754574,43,0.86,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",29,29,-29.0,0.012675266404935437,-0.003562114455416928,-0.029949523275378587,-0.014691138090031386
688396,2026-05-07,2026-05-07,0.00575036430721121,42,0.8633333333333333,0.016371050101263877,22,0.93,,,0.06666666666666676,A_MAIN,"base strong, recent confirms",30,30,-30.0,0.10337117303061594,0.08713379217026357,0.06071551427588573,0.07597389946123292
600183,2026-05-07,2026-05-07,0.005664655219219,44,0.8566666666666667,0.01411955139476158,34,0.89,,,0.033333333333333326,A_MAIN,"base strong, recent confirms",31,31,-31.0,0.14863870493009546,0.1324013240697431,0.09700760363012018,0.11226598881546737
688303,2026-05-07,2026-05-07,0.005556416639184272,45,0.8533333333333334,0.003321962634797381,121,0.6,,,-0.2533333333333334,A_MAIN,"base strong, recent confirms",32,32,-32.0,0.017628911414720116,0.0013915305543677516,-0.06610841780520049,-0.05085003261985329
002202,2026-05-07,2026-05-07,0.005450124088909811,46,0.85,0.00726312286942756,80,0.7366666666666667,,,-0.11333333333333329,A_MAIN,"base strong, recent confirms",33,33,-33.0,-0.02421902421902411,-0.04045640507937648,-0.11934011934011934,-0.10408173415477215
601689,2026-05-07,2026-05-07,0.005377756930014012,47,0.8466666666666667,0.010425818505033485,52,0.83,,,-0.01666666666666672,A_MAIN,"base strong, recent confirms",34,34,-34.0,0.003010234798314304,-0.01322714606203806,0.045454545454545414,0.060712930639892616
601138,2026-05-07,2026-05-07,0.005192439474622939,49,0.84,0.007499638318419824,77,0.7466666666666667,,,-0.09333333333333327,A_MAIN,"base strong, recent confirms",35,35,-35.0,0.11946902654867264,0.10323164568832027,0.06858407079646023,0.08384245598180742
300433,2026-05-07,2026-05-07,0.005168953417275378,50,0.8366666666666667,0.006834243240717096,86,0.7166666666666667,,,-0.12,A_MAIN,"base strong, recent confirms",36,36,-36.0,0.1450087565674254,0.12877137570707303,0.19824868651488625,0.21350707170023345
600027,2026-05-07,2026-05-07,0.00512899981752585,51,0.8333333333333334,0.0063134854185011606,91,0.7,,,-0.13333333333333341,A_MAIN,"base strong, recent confirms",37,37,-37.0,0.050682261208576884,0.034444880348224516,0.040935672514619936,0.05619405769996714
601868,2026-05-07,2026-05-07,0.005009612680135031,52,0.83,0.007631383134635702,74,0.7566666666666667,,,-0.07333333333333325,A_MAIN,"base strong, recent confirms",38,38,-38.0,0.09627329192546563,0.08003591106511326,0.006211180124223503,0.021469565309570705
600547,2026-05-07,2026-05-07,0.004911506065812553,53,0.8266666666666667,0.009628333323367221,56,0.8166666666666667,,,-0.010000000000000009,A_MAIN,"base strong, recent confirms",39,39,-39.0,-0.047945205479452024,-0.06418258633980439,-0.126027397260274,-0.11076901207492681
600150,2026-05-07,2026-05-07,0.004901994841396924,54,0.8233333333333334,0.01527249700590296,28,0.91,,,0.08666666666666667,A_MAIN,"base strong, recent confirms",40,40,-40.0,0.015066828675577293,-0.001170552184775072,-0.014580801944106936,0.0006775832412402646
688472,2026-05-07,2026-05-07,0.004591449854191958,56,0.8166666666666667,0.02031017716070691,16,0.95,,,0.1333333333333333,A_MAIN,"base strong, recent confirms",41,41,-41.0,0.05241379310344829,0.03617641224309592,0.0055172413793103114,0.020775626564657514
301269,2026-05-07,2026-05-07,0.004468344529139733,57,0.8133333333333334,0.023866702839724342,14,0.9566666666666667,,,0.1433333333333333,A_MAIN,"base strong, recent confirms",42,42,-42.0,0.0408340573414423,0.024596676481089933,0.03757602085143352,0.052834406036780725
688981,2026-05-07,2026-05-07,0.004367408211556998,61,0.8,0.012449855709086728,41,0.8666666666666667,,,0.06666666666666665,A_MAIN,"base strong, recent confirms",43,43,-43.0,0.012883384589809532,-0.0033539962705428326,-0.010722300723131961,0.004536084462215239
603296,2026-05-07,2026-05-07,0.003315681326187095,81,0.7333333333333333,0.03135871859362247,3,0.9933333333333333,,,0.26,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,44,44,-44.0,-0.020415472779369725,-0.036652853639722094,-0.03999522445081194,-0.024736839265464737
002558,2026-05-07,2026-05-07,0.0021673412821704837,104,0.6566666666666666,0.0279445205972657,8,0.9766666666666667,,,0.32000000000000006,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,45,45,-45.0,-0.02635564980308991,-0.04259303066344228,-0.09421387458345953,-0.07895548939811234
600845,2026-05-07,2026-05-07,0.002800511353567875,88,0.71,0.017978964663946613,17,0.9466666666666667,,,0.2366666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,46,46,-46.0,-0.006224066390041583,-0.022461447250393948,-0.03983402489626564,-0.02457563971091844
688082,2026-05-07,2026-05-07,0.004367026353013733,62,0.7966666666666666,0.016467644916690224,21,0.9333333333333333,,,0.13666666666666671,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,47,47,-47.0,0.12901816366019592,0.11278078279984355,0.0935646963360588,0.10882308152140599
600584,2026-05-07,2026-05-07,0.002336227085100047,98,0.6766666666666666,0.015939951666743078,26,0.9166666666666666,,,0.24,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48,48,-48.0,0.13280788177339908,0.11657050091304672,0.1438423645320197,0.1591007497173669
002625,2026-05-07,2026-05-07,0.004156422120526902,67,0.78,0.014820702446766084,30,0.9033333333333333,,,0.1233333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49,49,-49.0,0.015892126173850052,-0.00034525468650231303,-0.029376354442571584,-0.014117969257224383
601698,2026-05-07,2026-05-07,0.003570132423286779,77,0.7466666666666667,0.012949980831454376,39,0.8733333333333333,,,0.1266666666666666,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,50,-50.0,-0.03542713567839184,-0.05166451653874421,-0.11834170854271342,-0.10308332335736622
002384,2026-05-07,2026-05-07,0.01940243532414474,4,0.99,-0.022686625450292475,299,0.006666666666666667,,,-0.9833333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,51,51,-51.0,0.04427834807701414,0.028040967216661775,-0.03803396565589667,-0.02277558047054947
300122,2026-05-07,2026-05-07,0.015438716103403027,9,0.9733333333333334,-0.00039071395555593424,209,0.30666666666666664,,,-0.6666666666666667,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,52,52,-52.0,0.008403361344537785,-0.00783401951581458,-0.027795733678086743,-0.012537348492739542
300059,2026-05-07,2026-05-07,0.007168303394467971,33,0.8933333333333333,-0.0003461302771818971,207,0.31333333333333335,,,-0.58,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,53,53,-53.0,0.028794533918984788,0.012557153058632423,-0.03709126403123464,-0.021832878845887436
688256,2026-05-07,2026-05-07,0.006677887575957749,36,0.8833333333333333,-0.0031018950565607937,288,0.043333333333333335,,,-0.84,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,54,54,-54.0,0.11361233964466022,0.09737495878430785,0.022384210125747428,0.03764259531109463
300832,2026-05-07,2026-05-07,0.005365230018346366,48,0.8433333333333334,-0.0013930382633709657,256,0.15,,,-0.6933333333333334,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,55,55,-55.0,0.057958477508650574,0.041721096648298206,0.07850346020761245,0.09376184539295965
600085,2026-05-07,2026-05-07,0.004635524680834472,55,0.82,-0.0036082756773318657,293,0.02666666666666667,,,-0.7933333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,56,56,-56.0,0.0018037518037519185,-0.014433629056600446,-0.015151515151515138,0.00010687003383206238
601878,2026-05-07,2026-05-07,0.004451925415807648,58,0.81,-0.00031991649772292603,206,0.31666666666666665,,,-0.4933333333333334,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,57,57,-57.0,0.01430030643513791,-0.0019370744252144544,-0.023493360572012123,-0.008234975386664923
603392,2026-05-07,2026-05-07,0.01445774075583314,10,0.97,0.0019574154350562346,139,0.54,,,-0.42999999999999994,UNCLASSIFIED,falls between configured gate tiers,58,58,-58.0,-0.018228558074316448,-0.034465938934668816,-0.0754849263846692,-0.06022654119932199
002466,2026-05-07,2026-05-07,0.012352573665879612,13,0.96,0.0013120951773873478,154,0.49,,,-0.47,UNCLASSIFIED,falls between configured gate tiers,59,59,-59.0,-0.021959237343852744,-0.03819661820420511,-0.09125575279421427,-0.07599736760886708
600570,2026-05-07,2026-05-07,0.011955419099779364,14,0.9566666666666667,0.0028002814703882127,128,0.5766666666666667,,,-0.38,UNCLASSIFIED,falls between configured gate tiers,60,60,-60.0,-0.011309740970448678,-0.027547121830801043,-0.05581904414447281,-0.040560658959125605
688183,2026-05-07,2026-05-07,0.008764818693276806,27,0.9133333333333333,0.0019104821484078173,140,0.5366666666666666,,,-0.3766666666666667,UNCLASSIFIED,falls between configured gate tiers,61,61,-61.0,0.005923279428356576,-0.010314101431995789,-0.08649868371568259,-0.0712402985303354
688506,2026-05-07,2026-05-07,0.008365823153819533,28,0.91,0.002588587603787927,130,0.57,,,-0.3400000000000001,UNCLASSIFIED,falls between configured gate tiers,62,62,-62.0,-0.004327375352775054,-0.02056475621312742,-0.032888052681091295,-0.017629667495744093
603369,2026-05-07,2026-05-07,0.007823352502400523,31,0.9,0.0014741518037794253,150,0.5033333333333333,,,-0.3966666666666667,UNCLASSIFIED,falls between configured gate tiers,63,63,-63.0,-0.002593553167839824,-0.01883093402819219,-0.013708781030011052,0.001549604155336148
600039,2026-05-07,2026-05-07,0.006447162660580273,38,0.8766666666666667,0.0022840022632860295,135,0.5533333333333333,,,-0.32333333333333336,UNCLASSIFIED,falls between configured gate tiers,64,64,-64.0,-0.013580246913580174,-0.02981762777393254,-0.01728395061728394,-0.002025565431936738
300015,2026-05-07,2026-05-07,0.006121737125437961,39,0.8733333333333333,0.0018301767145274188,144,0.5233333333333333,,,-0.35,UNCLASSIFIED,falls between configured gate tiers,65,65,-65.0,0.032227488151658656,0.01599010729130629,0.0028436018957345155,0.018101987081081718
600221,2026-05-07,2026-05-07,0.005681391288795427,43,0.86,0.0009363758708287251,163,0.46,,,-0.39999999999999997,UNCLASSIFIED,falls between configured gate tiers,66,66,-66.0,-0.025000000000000022,-0.04123738086035239,-0.05625000000000002,-0.04099161481465282
300628,2026-05-07,2026-05-07,0.004393221113537969,59,0.8066666666666666,0.0002530954556693812,182,0.39666666666666667,,,-0.41,UNCLASSIFIED,falls between configured gate tiers,67,67,-67.0,0.06227511763077764,0.046037736770425275,0.01854414613894262,0.03380253132428982
601318,2026-05-07,2026-05-07,0.004392596494444797,60,0.8033333333333333,0.0007436676280658135,168,0.44333333333333336,,,-0.36,UNCLASSIFIED,falls between configured gate tiers,68,68,-68.0,-0.033557046979865834,-0.0497944278402182,-0.07589055240061948,-0.06063216721527228
601456,2026-05-07,2026-05-07,0.004277572975201822,63,0.7933333333333333,-0.0007297172934053702,222,0.2633333333333333,,,-0.53,UNCLASSIFIED,falls between configured gate tiers,69,69,-69.0,0.004153686396676903,-0.012083694463675462,-0.031152647975077996,-0.015894262789730794
002230,2026-05-07,2026-05-07,0.004228829837962904,64,0.79,0.007176485734105251,82,0.73,,,-0.06000000000000005,UNCLASSIFIED,falls between configured gate tiers,70,70,-70.0,-0.010218393107593648,-0.026455773967946013,-0.05549989981967529,-0.04024151463432809
600415,2026-05-07,2026-05-07,0.004194873681906942,65,0.7866666666666666,0.007026968227317424,85,0.72,,,-0.06666666666666665,UNCLASSIFIED,falls between configured gate tiers,71,71,-71.0,0.006446414182111226,-0.009790966678241139,0.05882352941176472,0.07408191459711191
600482,2026-05-07,2026-05-07,0.004177833568438746,66,0.7833333333333333,0.004944466289604828,108,0.6433333333333333,,,-0.14,UNCLASSIFIED,falls between configured gate tiers,72,72,-72.0,0.07983302895903988,0.06359564809868751,-0.03339420819201677,-0.01813582300666957
601888,2026-05-07,2026-05-07,0.003841934199971978,68,0.7766666666666666,0.002560880954947857,131,0.5666666666666667,,,-0.20999999999999996,UNCLASSIFIED,falls between configured gate tiers,73,73,-73.0,-0.020740268028079045,-0.036977648888431414,-0.05871091257179328,-0.04345252738644608
300866,2026-05-07,2026-05-07,0.003800959265275918,69,0.7733333333333333,0.01174638006820695,47,0.8466666666666667,,,0.07333333333333336,UNCLASSIFIED,falls between configured gate tiers,74,74,-74.0,0.13989988970900158,0.12366250884864921,0.1254772206668362,0.1407356058521834
601607,2026-05-07,2026-05-07,0.0037941275848934887,70,0.77,0.0006036822698197806,171,0.43333333333333335,,,-0.33666666666666667,UNCLASSIFIED,falls between configured gate tiers,75,75,-75.0,-0.0011716461628588082,-0.017409027023211173,-0.01991798476859985,-0.00465959958325265
000596,2026-05-07,2026-05-07,0.0037862712010383577,71,0.7666666666666667,-0.0013057455411126303,252,0.16333333333333333,,,-0.6033333333333334,UNCLASSIFIED,falls between configured gate tiers,76,76,-76.0,-0.06647235802933427,-0.08270973888968663,-0.08217374952989842,-0.06691536434455123
002050,2026-05-07,2026-05-07,0.0037770411273937454,72,0.7633333333333333,0.0063177852895425135,90,0.7033333333333334,,,-0.05999999999999994,UNCLASSIFIED,falls between configured gate tiers,77,77,-77.0,-0.0036757593344940442,-0.01991314019484641,0.007158057651383443,0.022416442836730645
603019,2026-05-07,2026-05-07,0.0037029945304359875,73,0.76,0.008772183882086268,66,0.7833333333333333,,,0.023333333333333317,UNCLASSIFIED,falls between configured gate tiers,78,78,-78.0,0.04578162477839198,0.029544243918039618,-0.019188653665658584,-0.003930268480311383
000063,2026-05-07,2026-05-07,0.0036630547508289656,74,0.7566666666666667,0.007644950218135395,73,0.76,,,0.0033333333333332993,UNCLASSIFIED,falls between configured gate tiers,79,79,-79.0,0.003877973112719646,-0.012359407747632719,-0.0509307135470527,-0.035672328361705495
002463,2026-05-07,2026-05-07,0.0036002033615026535,75,0.7533333333333333,0.008860991650680676,65,0.7866666666666666,,,0.033333333333333326,UNCLASSIFIED,falls between configured gate tiers,80,80,-80.0,0.03559930089228236,0.019361920031929995,-0.0526170545487995,-0.0373586693634523
601669,2026-05-07,2026-05-07,0.003581231493232579,76,0.75,6.203951863353241e-05,191,0.36666666666666664,,,-0.38333333333333336,UNCLASSIFIED,falls between configured gate tiers,81,81,-81.0,0.0410256410256411,0.024788260165288737,-0.01538461538461533,-0.00012623019926812952
600011,2026-05-07,2026-05-07,0.0034046545862047436,78,0.7433333333333333,0.0063180581489034725,89,0.7066666666666667,,,-0.036666666666666625,UNCLASSIFIED,falls between configured gate tiers,82,82,-82.0,0.06060606060606055,0.044368679745708184,0.037190082644628086,0.05244846782997529
300450,2026-05-07,2026-05-07,0.0033533474041256197,79,0.74,0.0077806800871267285,70,0.77,,,0.030000000000000027,UNCLASSIFIED,falls between configured gate tiers,83,83,-83.0,0.00036529680365293693,-0.015872084056699428,-0.046575342465753344,-0.03131695728040614
300896,2026-05-07,2026-05-07,0.0033163045417760667,80,0.7366666666666667,0.0006195809261022416,169,0.44,,,-0.2966666666666667,UNCLASSIFIED,falls between configured gate tiers,84,84,-84.0,0.015593220338983027,-0.0006441605213693379,-0.03762711864406776,-0.022368733458720556
300476,2026-05-07,2026-05-07,0.0032004614030326293,82,0.73,0.0088795216457452,64,0.79,,,0.06000000000000005,UNCLASSIFIED,falls between configured gate tiers,85,85,-85.0,0.08013160095912553,0.06389422009877316,-0.05141359504823506,-0.03615520986288786
600515,2026-05-07,2026-05-07,0.0031959397877388035,83,0.7266666666666667,0.002888705685620849,126,0.5833333333333334,,,-0.1433333333333333,UNCLASSIFIED,falls between configured gate tiers,86,86,-86.0,-0.019718309859154903,-0.03595569071950727,-0.07605633802816902,-0.06079795284282182
600741,2026-05-07,2026-05-07,0.003089140352516441,84,0.7233333333333334,0.0001700089152164323,186,0.38333333333333336,,,-0.34,UNCLASSIFIED,falls between configured gate tiers,87,87,-87.0,-0.015283842794759916,-0.031521223655112285,-0.03493449781659397,-0.019676112631246766
601018,2026-05-07,2026-05-07,0.0029681362723899497,85,0.72,-0.00010005386063206559,196,0.35,,,-0.37,UNCLASSIFIED,falls between configured gate tiers,88,88,-88.0,0.008174386920980936,-0.008062993939371429,-0.027247956403269824,-0.011989571217922624
600674,2026-05-07,2026-05-07,0.002954471150573366,86,0.7166666666666667,0.0007738744194194484,166,0.45,,,-0.26666666666666666,UNCLASSIFIED,falls between configured gate tiers,89,89,-89.0,0.008519003931848124,-0.007718376928504241,-0.017693315858453462,-0.0024349306731062618
000999,2026-05-07,2026-05-07,0.002826776468478679,87,0.7133333333333334,-0.0006511269129853523,218,0.27666666666666667,,,-0.4366666666666667,UNCLASSIFIED,falls between configured gate tiers,90,90,-90.0,-0.007590890930882943,-0.023828271791235308,-0.028365960846983618,-0.013107575661636417
000002,2026-05-07,2026-05-07,0.00270875799799207,89,0.7066666666666667,0.0018551376307381728,143,0.5266666666666666,,,-0.18000000000000005,UNCLASSIFIED,falls between configured gate tiers,91,91,-91.0,-0.0024999999999999467,-0.01873738086035231,-0.05500000000000005,-0.03974161481465285
688223,2026-05-07,2026-05-07,0.0026490433690597322,90,0.7033333333333334,0.00926485270930152,60,0.8033333333333333,,,0.09999999999999998,UNCLASSIFIED,falls between configured gate tiers,92,92,-92.0,0.06433566433566429,0.04809828347531192,-0.04475524475524484,-0.029496859569897636
001391,2026-05-07,2026-05-07,0.002647248109138298,91,0.7,-0.0009451351573428807,235,0.22,,,-0.48,UNCLASSIFIED,falls between configured gate tiers,93,93,-93.0,-0.0037453183520598232,-0.019982699212412188,0.011235955056179803,0.026494340241527005
000408,2026-05-07,2026-05-07,0.0026463245025193705,92,0.6966666666666667,0.005352143869312102,104,0.6566666666666666,,,-0.040000000000000036,UNCLASSIFIED,falls between configured gate tiers,94,94,-94.0,0.03888255416191555,0.022645173301563185,-0.04549600912200691,-0.030237623936659706
603259,2026-05-07,2026-05-07,0.0025929607544624526,93,0.6933333333333334,0.005252018678547521,105,0.6533333333333333,,,-0.040000000000000036,UNCLASSIFIED,falls between configured gate tiers,95,95,-95.0,0.019785028060496535,0.0035476472001441696,-0.034433558451441026,-0.019175173266093824
000333,2026-05-07,2026-05-07,0.0025511975288777036,94,0.69,-0.00022181114277070607,203,0.32666666666666666,,,-0.3633333333333333,UNCLASSIFIED,falls between configured gate tiers,96,96,-96.0,-0.0002487562189056325,-0.016486137079257997,0.02699004975124364,0.04224843493659084
002241,2026-05-07,2026-05-07,0.0025416685711612324,95,0.6866666666666666,0.004131630397845804,115,0.62,,,-0.06666666666666665,UNCLASSIFIED,falls between configured gate tiers,97,97,-97.0,0.025276461295418606,0.009039080435066241,-0.006714060031595692,0.008544325153751508
600919,2026-05-07,2026-05-07,0.0025262954446632685,96,0.6833333333333333,0.0005682296746485839,172,0.43,,,-0.25333333333333335,UNCLASSIFIED,falls between configured gate tiers,98,98,-98.0,-0.005314437555358653,-0.021551818415711018,-0.009743135518157642,0.005515249667189559
600362,2026-05-07,2026-05-07,0.0024296647430632665,97,0.68,0.008975098686498971,62,0.7966666666666666,,,0.11666666666666659,UNCLASSIFIED,falls between configured gate tiers,99,99,-99.0,0.026661197703035322,0.010423816842682957,-0.04901558654634952,-0.03375720136100232
002600,2026-05-07,2026-05-07,0.002322026320740866,99,0.6733333333333333,0.0055872487320966285,102,0.6633333333333333,,,-0.010000000000000009,UNCLASSIFIED,falls between configured gate tiers,100,100,-100.0,0.01857996018579966,0.002342579325447295,0.1227604512276046,0.1380188364129518
603501,2026-05-07,2026-05-07,0.0023171902090271175,100,0.67,0.010037211230749455,54,0.8233333333333334,,,0.15333333333333332,UNCLASSIFIED,falls between configured gate tiers,101,101,-101.0,0.04370205894226875,0.027464678081916386,0.022305207912797886,0.03756359309814509
000630,2026-05-07,2026-05-07,0.002282628416955315,101,0.6666666666666666,0.005882470852166262,98,0.6766666666666666,,,0.010000000000000009,UNCLASSIFIED,falls between configured gate tiers,102,102,-102.0,0.04682779456193353,0.03059041370158117,-0.06797583081571001,-0.05271744563036281
