arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
recent_heavy,688082,2026-06-18,2026-06-18,0.029270509277330287,1,1.0,0.048830833856107196,1,1.0,,,1.0,1,0.09791566969745324,0.11538787531658755,0.19091295794119212,0.22192764660482556
recent_heavy,600026,2026-06-18,2026-06-18,0.02416336990987415,4,0.99,0.0233675858841343,10,0.97,,,0.976,2,0.0655577299412915,0.0830299355604258,-0.08512720156555786,-0.05411251290192443
recent_heavy,600584,2026-06-18,2026-06-18,0.00920816820904983,24,0.9233333333333333,0.04365352021902783,3,0.9933333333333333,,,0.9723333333333333,3,0.1418393072454236,0.15931151286455789,0.131754905184698,0.16276959384833145
recent_heavy,300433,2026-06-18,2026-06-18,0.009692021508091253,23,0.9266666666666666,0.03344414472225458,4,0.99,,,0.9709999999999999,4,0.0354952611038839,0.052967466723018206,-0.036796134547481985,-0.005781445883848553
recent_heavy,688521,2026-06-18,2026-06-18,0.026820167483608468,2,0.9966666666666667,0.019238023059952924,14,0.9566666666666667,,,0.9686666666666666,5,0.1903169014084507,0.207789107027585,0.27464788732394374,0.3056625759875772
recent_heavy,603986,2026-06-18,2026-06-18,0.02447752482257994,3,0.9933333333333333,0.01913426418121513,15,0.9533333333333334,,,0.9653333333333334,6,0.1239814412063216,0.1414536468254559,0.21792083514571536,0.2489355238093488
recent_heavy,600482,2026-06-18,2026-06-18,0.01271885742833511,10,0.97,0.013640275090700376,24,0.9233333333333333,,,0.9373333333333334,7,-0.06321839080459757,-0.045746185185463265,-0.10718390804597688,-0.07616921938234344
recent_heavy,002463,2026-06-18,2026-06-18,0.0071737925761029015,31,0.9,0.018712485516367883,16,0.95,,,0.9349999999999999,8,-0.07479086913370203,-0.05731866351456773,,
recent_heavy,600183,2026-06-18,2026-06-18,0.005424181019172339,41,0.8666666666666667,0.020632551293516616,13,0.96,,,0.9319999999999999,9,0.014634146341463428,0.03210635196059773,-0.07230352303523035,-0.04128883437159692
recent_heavy,002371,2026-06-18,2026-06-18,0.008785357505575152,25,0.92,0.014805512833202498,20,0.9366666666666666,,,0.9316666666666666,10,0.07114093959731549,0.08861314521644979,0.15357046979865774,0.18458515846229118
