arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
recent_heavy,300408,2026-05-20,2026-05-20,0.03401291654645918,2,0.9966666666666667,0.037040243127299394,2,0.9966666666666667,,,0.9966666666666666,1,0.18746826444602416,0.16663973945825114,0.34162689143901703,0.3344508328424041
recent_heavy,002938,2026-05-20,2026-05-20,0.02192680928415954,10,0.97,0.0408163174234875,1,1.0,,,0.9909999999999999,2,0.227802115610642,0.206973590622869,0.12191473448017942,0.1147386758835665
recent_heavy,300316,2026-05-20,2026-05-20,0.021535360671789322,11,0.9666666666666667,0.03116816937389825,3,0.9933333333333333,,,0.9853333333333332,3,0.02652165617248614,0.005693131184713131,0.047319213890478995,0.04014315529386607
recent_heavy,000988,2026-05-20,2026-05-20,0.024180133851860647,8,0.9766666666666667,0.026587070572270437,5,0.9866666666666667,,,0.9836666666666667,4,0.10623902153405762,0.0854104965462846,0.0757920759872488,0.06861601739063587
recent_heavy,300308,2026-05-20,2026-05-20,0.028747884324278716,6,0.9833333333333333,0.024852774496356405,9,0.9733333333333334,,,0.9763333333333333,5,0.1103952322467634,0.08956670725899038,0.20602210723417969,0.19884604863756677
recent_heavy,002371,2026-05-20,2026-05-20,0.013165042425826761,20,0.9366666666666666,0.030052148586498486,4,0.99,,,0.974,6,0.01095039140861842,-0.00987813357915459,-0.006018190319612704,-0.013194248916225629
recent_heavy,300394,2026-05-20,2026-05-20,0.014883094599136826,16,0.95,0.022565850814456022,10,0.97,,,0.964,7,0.2062297263578141,0.1854012013700411,0.3272061881393993,0.32003012954278637
recent_heavy,688008,2026-05-20,2026-05-20,0.028090005318411965,7,0.98,0.019502129033431865,15,0.9533333333333334,,,0.9613333333333334,8,0.03860090780791081,0.0177723828201378,-0.004539039554487534,-0.011715098151100459
recent_heavy,688396,2026-05-20,2026-05-20,0.009222411403263608,28,0.91,0.025261703011998003,8,0.9766666666666667,,,0.9566666666666667,9,0.07658862876254169,0.05576010377476868,0.16722408026755864,0.16004802167094573
recent_heavy,300866,2026-05-20,2026-05-20,0.007605213484063468,33,0.8933333333333333,0.02538638452267389,7,0.98,,,0.954,10,-0.05717409982035471,-0.07800262480812772,-0.0044520815433882754,-0.0116281401400012
recent_heavy,300274,2026-05-20,2026-05-20,0.01427673766127537,17,0.9466666666666667,0.019617458244898644,14,0.9566666666666667,,,0.9536666666666667,11,0.08229531986939187,0.06146679488161886,0.14941347200387,0.1422374134072571
recent_heavy,002916,2026-05-20,2026-05-20,0.012805114210961262,22,0.93,0.019634972840556902,13,0.96,,,0.951,12,0.21988824200579282,0.1990597170180198,0.15818729703636514,0.15101123843975223
recent_heavy,600183,2026-05-20,2026-05-20,0.022568073734123874,9,0.9733333333333334,0.01606549527211907,20,0.9366666666666666,,,0.9476666666666667,13,0.3054076198279394,0.2845790948401664,0.3815034821794345,0.3743274235828216
recent_heavy,688256,2026-05-20,2026-05-20,0.009053178115562046,30,0.9033333333333333,0.02178361069199837,11,0.9666666666666667,,,0.9476666666666667,14,0.09300488031605858,0.07217635532828556,0.07793012626849483,0.0707540676718819
recent_heavy,688082,2026-05-20,2026-05-20,0.006009131953466867,44,0.8566666666666667,0.026527068936737636,6,0.9833333333333333,,,0.9453333333333332,15,0.20806694245957136,0.18723841747179834,0.14648364046634077,0.13930758186972786
recent_heavy,301269,2026-05-20,2026-05-20,0.013840996955315462,18,0.9433333333333334,0.01636919264321471,18,0.9433333333333334,,,0.9433333333333334,16,0.3886085075702954,0.3677799825825224,0.3225872901431661,0.3154112315465532
recent_heavy,002384,2026-05-20,2026-05-20,0.02946421330630561,5,0.9866666666666667,0.011344806155255,26,0.9166666666666666,,,0.9376666666666666,17,0.06875392568971339,0.04792540070194038,0.05812436585012315,0.050948307253510225
recent_heavy,300502,2026-05-20,2026-05-20,0.019450136612058758,12,0.9633333333333334,0.010711955098913938,28,0.91,,,0.9259999999999999,18,0.2367495541906084,0.21592102920283537,0.2691698038438679,0.261993745247255
recent_heavy,688012,2026-05-20,2026-05-20,0.017795965750490444,13,0.96,0.009672401280024268,29,0.9066666666666666,,,0.9226666666666665,19,-0.025824244703522625,-0.046652769691295636,-0.047668296352011974,-0.0548443549486249
recent_heavy,600460,2026-05-20,2026-05-20,0.009972054362882392,25,0.92,0.013655796113972343,24,0.9233333333333333,,,0.9223333333333333,20,0.09566903684550732,0.0748405118577343,0.24240465416935986,0.23522859557274695
recent_heavy,603893,2026-05-20,2026-05-20,0.009918664750082608,26,0.9166666666666666,0.011307778524924763,27,0.9133333333333333,,,0.9143333333333332,21,0.04671298770710863,0.025884462719335623,0.03233564938535549,0.025159590788742567
recent_heavy,688036,2026-05-20,2026-05-20,0.0069861935599005946,38,0.8766666666666667,0.015320873184914405,22,0.93,,,0.914,22,0.013862024500322256,-0.006966500487450754,-0.021115409413281827,-0.028291468009894752
recent_heavy,601689,2026-05-20,2026-05-20,0.005474381744424766,49,0.84,0.016333019235623882,19,0.94,,,0.9099999999999999,23,-0.014281752634498046,-0.035110277622271056,-0.0873544093178038,-0.09453046791441673
recent_heavy,688183,2026-05-20,2026-05-20,0.005610900727405476,48,0.8433333333333334,0.014774692657475608,23,0.9266666666666666,,,0.9016666666666666,24,0.33100516246583656,0.31017663747806357,0.402469885615953,0.39529382701934007
recent_heavy,300476,2026-05-20,2026-05-20,0.016430818786756226,14,0.9566666666666667,0.005747590195273099,41,0.8666666666666667,,,0.8936666666666666,25,0.1857272178636089,0.1648986928758359,0.13246831623415822,0.1252922576375453
recent_heavy,002028,2026-05-20,2026-05-20,0.004813223914680786,56,0.8166666666666667,0.013546698492940146,25,0.92,,,0.889,26,-0.023740066391711112,-0.04456859137948412,0.030580424504577097,0.023404365907964172
recent_heavy,002558,2026-05-20,2026-05-20,0.00737111650933182,35,0.8866666666666667,0.007462102514150281,35,0.8866666666666667,,,0.8866666666666667,27,-0.020573108008816954,-0.041401632996589964,-0.03783982365907412,-0.04501588225568705
recent_heavy,300661,2026-05-20,2026-05-20,0.033983622844878,3,0.9933333333333333,0.004432817960552375,49,0.84,,,0.8859999999999999,28,0.0642218573253055,0.04339333233753249,0.10837438423645307,0.10119832563984014
recent_heavy,002049,2026-05-20,2026-05-20,0.006475323046253109,41,0.8666666666666667,0.007361994902645987,38,0.8766666666666667,,,0.8736666666666667,29,0.06496340993709082,0.04413488494931781,0.10797278212864292,0.10079672353203
recent_heavy,000975,2026-05-20,2026-05-20,0.005126901123470307,55,0.82,0.009083155261016227,32,0.8966666666666666,,,0.8736666666666666,30,0.08557980316645275,0.06475127817867973,-0.024390243902439046,-0.03156630249905197
recent_heavy,301308,2026-05-20,2026-05-20,0.012935040440291076,21,0.9333333333333333,0.004517471404830431,47,0.8466666666666667,,,0.8726666666666667,31,-9.294716882934928e-05,-0.02092147215660236,0.016730490389262664,0.00955443179264974
