arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
baseline,300394,2026-05-25,2026-05-25,0.012167318272173794,17,0.9466666666666667,0.014325910451335029,15,0.9533333333333334,,,0.00666666666666671,A_MAIN,"base strong, recent confirms",15,0.02632034632034632,11,11,0.02632034632034632,0.11908291673849325,0.13629392225580328,0.12349594897431482,0.13979323949563496
baseline,688256,2026-05-25,2026-05-25,0.020782045554458683,7,0.98,0.005975474123924117,29,0.9066666666666666,,,-0.07333333333333336,A_MAIN,"base strong, recent confirms",6,0.026161328190508135,12,12,0.026161328190508135,-0.07155411918126664,-0.0543431136639566,-0.07864149231728756,-0.06234420179596742
baseline,002463,2026-05-25,2026-05-25,0.006492921325041436,33,0.8933333333333333,0.021715725090258257,9,0.9733333333333334,,,0.08000000000000007,A_MAIN,"base strong, recent confirms",27,0.025245441795231416,13,13,0.025245441795231416,-0.009898020395921026,0.007312985121389011,-0.017696460707858575,-0.0013991701865384287
baseline,300433,2026-05-25,2026-05-25,0.007761419119663998,27,0.9133333333333333,0.017255016032879236,13,0.96,,,0.046666666666666634,A_MAIN,"base strong, recent confirms",23,0.02519288301054952,14,14,0.02519288301054952,0.05249480249480265,0.06970580801211268,0.07146569646569656,0.0877629869870167
baseline,688072,2026-05-25,2026-05-25,0.022626172131720673,5,0.9866666666666667,0.003529076136870764,52,0.83,,,-0.15666666666666673,A_MAIN,"base strong, recent confirms",4,0.024313186813186814,15,15,0.024313186813186814,-0.16268676627534695,-0.14547576075803692,-0.20533617929562442,-0.18903888877430428
baseline,600219,2026-05-25,2026-05-25,0.008137353518167164,26,0.9166666666666666,0.009934258312906204,20,0.9366666666666666,,,0.020000000000000018,A_MAIN,"base strong, recent confirms",22,0.024127906976744187,16,16,0.024127906976744187,-0.08450704225352101,-0.06729603673621098,-0.06338028169014076,-0.047082991168820615
baseline,688126,2026-05-25,2026-05-25,0.020674678779348508,8,0.9766666666666667,0.0036256815685403562,49,0.84,,,-0.13666666666666671,A_MAIN,"base strong, recent confirms",7,0.02388019427954668,17,17,0.02388019427954668,0.029739776951672958,0.046950782468982995,-0.08141263940520438,-0.06511534888388423
baseline,301308,2026-05-25,2026-05-25,0.02009309335926567,9,0.9733333333333334,0.0036286794401680393,48,0.8433333333333334,,,-0.13,A_MAIN,"base strong, recent confirms",8,0.023752012882447666,18,18,0.023752012882447666,0.022904311290412593,0.04011531680772263,-0.034189146479763455,-0.01789185595844331
baseline,002353,2026-05-25,2026-05-25,0.010607600872985084,22,0.93,0.005231260289372728,33,0.8933333333333333,,,-0.036666666666666736,A_MAIN,"base strong, recent confirms",20,0.022947810123262524,19,19,0.022947810123262524,0.04736565989657482,0.06457666541388485,0.1047740388218541,0.12107132934317424
baseline,002371,2026-05-25,2026-05-25,0.0035313046770840953,67,0.78,0.026441145149485118,7,0.98,,,0.19999999999999996,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48,0.022799388882359856,20,20,0.022799388882359856,-0.06024617679970157,-0.04303517128239153,-0.10063409175680726,-0.08433680123548712
baseline,000338,2026-05-25,2026-05-25,0.005185296665971303,46,0.85,0.013764399481316136,16,0.95,,,0.09999999999999998,A_MAIN,"base strong, recent confirms",38,0.022591857000993046,21,21,0.022591857000993046,0.01406025824964141,0.03127126376695145,-0.07546628407460554,-0.05916899355328539
baseline,688396,2026-05-25,2026-05-25,0.005636903736618102,43,0.86,0.012828823663448815,18,0.9433333333333334,,,0.08333333333333337,A_MAIN,"base strong, recent confirms",35,0.02252925068459049,22,22,0.02252925068459049,-0.0045045045045043475,0.012706501012805689,0.05079217148182691,0.06708946200314705
baseline,002049,2026-05-25,2026-05-25,0.007682646975790504,28,0.91,0.005481479775937367,30,0.9033333333333333,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",24,0.022474747474747474,23,23,0.022474747474747474,-0.04400241109101877,-0.02679140557370873,-0.08149487643158537,-0.06519758591026523
baseline,688521,2026-05-25,2026-05-25,0.017445347064748075,10,0.97,0.0011340575846794957,70,0.77,,,-0.19999999999999996,A_MAIN,"base strong, recent confirms",9,0.021978021978021976,24,24,0.021978021978021976,-0.07255307157617874,-0.055342066058868704,-0.11553635168138254,-0.0992390611600624
baseline,000657,2026-05-25,2026-05-25,0.0061180216120664726,38,0.8766666666666667,0.006925284836448393,27,0.9133333333333333,,,0.036666666666666625,A_MAIN,"base strong, recent confirms",31,0.021698334506216277,25,25,0.021698334506216277,0.00457970158073584,0.021790707098045876,-0.017432412468606828,-0.0011351219472866825
baseline,688506,2026-05-25,2026-05-25,0.014610383115010575,15,0.9533333333333334,0.0024701742248269634,61,0.8,,,-0.15333333333333332,A_MAIN,"base strong, recent confirms",13,0.02159779614325069,26,26,0.02159779614325069,0.006624472573839579,0.023835478091149616,-0.10417721518987344,-0.0878799246685533
baseline,600549,2026-05-25,2026-05-25,0.005602189181702124,44,0.8566666666666667,0.008082218719659869,25,0.92,,,0.06333333333333335,A_MAIN,"base strong, recent confirms",36,0.021380090497737557,27,27,0.021380090497737557,0.007834359261331914,0.02504536477864195,0.03450848722253319,0.050805777743853336
baseline,688036,2026-05-25,2026-05-25,0.004289204204096753,55,0.82,0.009542600773431545,22,0.93,,,0.1100000000000001,A_MAIN,"base strong, recent confirms",43,0.020890774125132558,28,28,0.020890774125132558,-0.042925278219395846,-0.02571427270208581,-0.010174880763116012,0.006122409758204134
baseline,600547,2026-05-25,2026-05-25,0.007080337914885185,31,0.9,0.003990266066748109,42,0.8633333333333333,,,-0.036666666666666736,A_MAIN,"base strong, recent confirms",25,0.020792932557638442,29,29,0.020792932557638442,-0.082326764144946,-0.06511575862763597,-0.048633184996821344,-0.0323358944755012
baseline,601689,2026-05-25,2026-05-25,0.0045614480333212686,53,0.8266666666666667,0.009231462868238609,24,0.9233333333333333,,,0.09666666666666668,A_MAIN,"base strong, recent confirms",41,0.020754319426885798,30,30,0.020754319426885798,-0.12223941482627665,-0.10502840930896662,-0.11436207624138417,-0.09806478572006402
baseline,002558,2026-05-25,2026-05-25,0.005865782131892357,40,0.87,0.004724326755960294,36,0.8833333333333333,,,0.013333333333333308,A_MAIN,"base strong, recent confirms",32,0.020416666666666666,31,31,0.020416666666666666,-0.029632408102025498,-0.012421402584715462,-0.0386346586646662,-0.022337368143346054
baseline,000975,2026-05-25,2026-05-25,0.006219528000181439,36,0.8833333333333333,0.004073770096763149,41,0.8666666666666667,,,-0.016666666666666607,A_MAIN,"base strong, recent confirms",29,0.020317656765676567,32,32,0.020317656765676567,-0.11470240441466295,-0.09749139889735292,-0.09184075679936943,-0.07554346627804928
baseline,002384,2026-05-25,2026-05-25,0.008851256933986248,24,0.9233333333333333,0.0019842687181078414,64,0.79,,,-0.1333333333333333,A_MAIN,"base strong, recent confirms",21,0.019969278033794162,33,33,0.019969278033794162,-0.03684448462929468,-0.019633479111984646,-0.046428571428571375,-0.03013128090725123
baseline,603986,2026-05-25,2026-05-25,0.011295361798725928,21,0.9333333333333333,0.0006630114665059654,74,0.7566666666666667,,,-0.17666666666666664,A_MAIN,"base strong, recent confirms",19,0.019808365579509858,34,34,0.019808365579509858,-0.11251947854509525,-0.09530847302778522,-0.09792482231766186,-0.08162753179634172
baseline,600039,2026-05-25,2026-05-25,0.012511584891050148,16,0.95,-0.0005049588227541075,94,0.69,,,-0.26,A_MAIN,"base strong, recent confirms",14,0.0196514012303486,35,35,0.0196514012303486,0.022170361726954413,0.03938136724426445,-0.010501750291715295,0.005795540229604851
baseline,002050,2026-05-25,2026-05-25,0.002609535684211984,84,0.7233333333333334,0.01100633017036744,19,0.94,,,0.21666666666666656,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49,0.01960267229254571,36,36,0.01960267229254571,-0.14878765613519462,-0.1315766506178846,-0.17027920646583383,-0.1539819159445137
baseline,002475,2026-05-25,2026-05-25,0.006358009755928557,34,0.89,0.0034595684191859404,53,0.8266666666666667,,,-0.06333333333333335,A_MAIN,"base strong, recent confirms",28,0.01948785539446432,37,37,0.01948785539446432,0.011594202898550732,0.028805208415860768,0.021394064872325647,0.03769135539364579
baseline,603893,2026-05-25,2026-05-25,0.006607306075350872,32,0.8966666666666666,0.0021823054961418852,63,0.7933333333333333,,,-0.10333333333333328,A_MAIN,"base strong, recent confirms",26,0.018999646518204315,38,38,0.018999646518204315,-0.10299223856209161,-0.08578123304478158,-0.10386029411764708,-0.08756300359632693
baseline,600426,2026-05-25,2026-05-25,0.006214816354244511,37,0.88,0.0030751516638874814,56,0.8166666666666667,,,-0.06333333333333335,A_MAIN,"base strong, recent confirms",30,0.01892996800568788,39,39,0.01892996800568788,-0.030951596970694828,-0.013740591453384791,-0.02239051695752381,-0.006093226436203664
baseline,603501,2026-05-25,2026-05-25,0.005803019974548792,41,0.8666666666666667,0.003618493730080548,51,0.8333333333333334,,,-0.033333333333333326,A_MAIN,"base strong, recent confirms",33,0.01890999910801891,40,40,0.01890999910801891,-0.1042846357115893,-0.08707363019427927,-0.12646281615704036,-0.11016552563572021
baseline,600989,2026-05-25,2026-05-25,0.0053370489152129085,45,0.8533333333333334,0.0031677270708883004,55,0.82,,,-0.03333333333333344,A_MAIN,"base strong, recent confirms",37,0.018219461697722567,41,41,0.018219461697722567,-0.045725646123260355,-0.02851464060595032,-0.02385685884691846,-0.007559568325598315
baseline,002179,2026-05-25,2026-05-25,0.002723744197219601,82,0.73,0.0052982697461062475,31,0.9,,,0.17000000000000004,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,0.01803126451013775,42,42,0.01803126451013775,-0.07750759878419444,-0.060296593266884406,-0.09751773049645374,-0.08122043997513359
baseline,002600,2026-05-25,2026-05-25,0.0033528602937390817,73,0.76,0.004700128080979385,37,0.88,,,0.12,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53,0.017828075342996665,43,43,0.017828075342996665,-0.0802781289506953,-0.06306712343338527,-0.072692793931732,-0.05639550341041186
baseline,600489,2026-05-25,2026-05-25,0.002223679024013702,92,0.6966666666666667,0.005011634607718349,34,0.89,,,0.19333333333333336,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51,0.01721724524076148,44,44,0.01721724524076148,-0.09083536090835354,-0.0736243553910435,-0.06001622060016221,-0.04371893007884206
baseline,000157,2026-05-25,2026-05-25,0.0032964297361666537,74,0.7566666666666667,0.003805012759812902,45,0.8533333333333334,,,0.09666666666666668,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,57,0.016986496090973704,45,45,0.016986496090973704,-0.03091397849462374,-0.013702972977313703,-0.043010752688172116,-0.02671346216685197
baseline,002625,2026-05-25,2026-05-25,0.0024264872765177668,88,0.71,0.004530491241798254,38,0.8766666666666667,,,0.16666666666666674,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,54,0.016960838389409816,46,46,0.016960838389409816,0.01566052033341747,0.03287152585072751,-0.03182621874210667,-0.015528928220786525
baseline,605117,2026-05-25,2026-05-25,0.00473907143236177,50,0.8366666666666667,0.00119507320543641,69,0.7733333333333333,,,-0.06333333333333335,A_MAIN,"base strong, recent confirms",40,0.016842847075405214,47,47,0.016842847075405214,-0.003618817852834799,0.013592187664475237,-0.04273651559538172,-0.026439225074061573
baseline,002532,2026-05-25,2026-05-25,0.0020151990031397173,100,0.67,0.004970641044067091,35,0.8866666666666667,,,0.21666666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52,0.016776315789473684,48,48,0.016776315789473684,-0.09350333940497868,-0.07629233388766865,-0.06557377049180313,-0.049276479970482984
baseline,300124,2026-05-25,2026-05-25,0.002254524359746035,91,0.7,0.003959176940184044,43,0.86,,,0.16000000000000003,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,56,0.01633125442036906,49,49,0.01633125442036906,-0.08562538892345983,-0.0684143834061498,-0.054511512134411855,-0.03821422161309171
baseline,002920,2026-05-25,2026-05-25,0.0017721494118617732,106,0.65,0.004251872481600215,40,0.87,,,0.21999999999999997,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,55,0.01602409638554217,50,50,0.01602409638554217,-0.07229464855501866,-0.05508364303770862,-0.0884310329109308,-0.07213374238961065
baseline,603993,2026-05-25,2026-05-25,0.004161831659587596,57,0.8133333333333334,3.053849601944987e-05,82,0.73,,,-0.08333333333333337,A_MAIN,"base strong, recent confirms",45,0.01558926206813531,51,51,0.01558926206813531,-0.07910447761194028,-0.061893472094630246,-0.017910447761194215,-0.001613157239874069
baseline,601888,2026-05-25,2026-05-25,0.005692821993252217,42,0.8633333333333333,-0.0015298579338556197,116,0.6166666666666667,,,-0.2466666666666666,A_MAIN,"base strong, recent confirms",34,0.015485739750445633,52,52,0.015485739750445633,0.053953652927648976,0.071164658444959,0.0072527861312576825,0.023550076652577828
baseline,002602,2026-05-25,2026-05-25,0.003817242594233598,61,0.8,-0.00015941007280138376,85,0.72,,,-0.08000000000000007,A_MAIN,"base strong, recent confirms",47,0.015161014534055287,53,53,0.015161014534055287,-0.02409638554216864,-0.006885380024858605,0.0026773761713521083,0.018974666692672254
baseline,600346,2026-05-25,2026-05-25,0.00484028377338933,49,0.84,-0.001352055721604512,111,0.6333333333333333,,,-0.20666666666666667,A_MAIN,"base strong, recent confirms",39,0.015022265142979774,54,54,0.015022265142979774,-0.07997823721436337,-0.06276723169705334,-0.03210010881392822,-0.015802818292608073
baseline,600027,2026-05-25,2026-05-25,0.00436567849052986,54,0.8233333333333334,-0.0007302118247541054,101,0.6666666666666666,,,-0.15666666666666673,A_MAIN,"base strong, recent confirms",42,0.014983109948785005,55,55,0.014983109948785005,0.07335907335907343,0.09057007887638346,0.08108108108108114,0.09737837160240129
baseline,300251,2026-05-25,2026-05-25,0.004252650059765215,56,0.8166666666666667,-0.00084802537767268,102,0.6633333333333333,,,-0.15333333333333332,A_MAIN,"base strong, recent confirms",44,0.014793529161345253,56,56,0.014793529161345253,-0.014683153013910322,0.002527852503399715,-0.04095826893353938,-0.02466097841221923
baseline,601012,2026-05-25,2026-05-25,0.004144530431210272,59,0.8066666666666666,-0.0013959125769809045,113,0.6266666666666667,,,-0.17999999999999994,A_MAIN,"base strong, recent confirms",46,0.014183708165347062,57,57,0.014183708165347062,-0.04863013698630125,-0.03141913146899122,-0.0767123287671232,-0.06041503824580305
