arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
baseline,300274,2026-04-13,2026-04-13,0.012954655790048987,8,0.9766666666666667,0.01828835028528201,3,0.9933333333333333,,,0.016666666666666607,A_MAIN,"base strong, recent confirms",5,0.03057889822595705,1,1,0.03057889822595705,-0.04812680115273782,-0.047946846460386855,-0.023198847262247857,-0.030297652401987746
baseline,300866,2026-04-13,2026-04-13,0.011447106907889533,9,0.9733333333333334,0.015381665121246743,9,0.9733333333333334,,,0.0,A_MAIN,"base strong, recent confirms",6,0.028985507246376812,2,2,0.028985507246376812,0.0245176137369445,0.024697568429295467,0.02195078775004422,0.014851982610304331
baseline,002202,2026-04-13,2026-04-13,0.008731967689362748,14,0.9566666666666667,0.016890734339597126,5,0.9866666666666667,,,0.030000000000000027,A_MAIN,"base strong, recent confirms",10,0.0288981288981289,3,3,0.0288981288981289,0.0035573122529644063,0.003737266945315373,0.03280632411067197,0.02570751897093208
baseline,688472,2026-04-13,2026-04-13,0.013412678665667609,6,0.9833333333333333,0.010684801364911047,17,0.9466666666666667,,,-0.036666666666666625,A_MAIN,"base strong, recent confirms",3,0.02813852813852814,4,4,0.02813852813852814,-0.012705530642750373,-0.012525575950399407,-0.002989536621823663,-0.010088341761563552
baseline,688047,2026-04-13,2026-04-13,0.01082053123420199,10,0.97,0.011545626874398383,14,0.9566666666666667,,,-0.013333333333333308,A_MAIN,"base strong, recent confirms",7,0.027799227799227798,5,5,0.027799227799227798,0.020225510923185475,0.020405465615536442,-0.015010570824524283,-0.022109375964264173
baseline,600362,2026-04-13,2026-04-13,0.008715342873084661,15,0.9533333333333334,0.014639851258366594,10,0.97,,,0.016666666666666607,A_MAIN,"base strong, recent confirms",11,0.02761904761904762,6,6,0.02761904761904762,0.008847647820457327,0.009027602512808293,-0.002589555459646231,-0.00968836059938612
baseline,301236,2026-04-13,2026-04-13,0.006498313548458348,27,0.9133333333333333,0.012607801491526861,13,0.96,,,0.046666666666666634,A_MAIN,"base strong, recent confirms",18,0.02519288301054952,7,7,0.02519288301054952,0.02184959349593485,0.022029548188285817,0.01143292682926833,0.00433412168952844
baseline,688183,2026-04-13,2026-04-13,0.007546430398300751,20,0.9366666666666666,0.009693274409968061,19,0.94,,,0.0033333333333332993,A_MAIN,"base strong, recent confirms",14,0.025158227848101268,8,8,0.025158227848101268,0.00209777453484139,0.0022777292271923565,0.025446917183509665,0.018348112043769776
baseline,600115,2026-04-13,2026-04-13,0.008697873881531575,16,0.95,0.00842055133986301,27,0.9133333333333333,,,-0.036666666666666625,A_MAIN,"base strong, recent confirms",12,0.024652147610405323,9,9,0.024652147610405323,-0.002262443438914019,-0.0020824887465630527,0.04751131221719462,0.04041250707745473
baseline,603260,2026-04-13,2026-04-13,0.01384758598795355,5,0.9866666666666667,0.003993803717249346,61,0.8,,,-0.18666666666666665,A_MAIN,"base strong, recent confirms",2,0.02364907819453274,10,10,0.02364907819453274,-0.019910514541387037,-0.01973055984903607,0.009619686800894867,0.0025208816611549762
