arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
baseline,300274,2026-05-20,2026-05-20,0.01427673766127537,17,0.9466666666666667,0.019617458244898644,14,0.9566666666666667,,,0.010000000000000009,A_MAIN,"base strong, recent confirms",17,0.026500526500526502,11,11,0.026500526500526502,0.08229531986939187,0.06146679488161886,0.14941347200387,0.1422374134072571
baseline,688396,2026-05-20,2026-05-20,0.009222411403263608,28,0.91,0.025261703011998003,8,0.9766666666666667,,,0.06666666666666665,A_MAIN,"base strong, recent confirms",27,0.02606951871657754,12,12,0.02606951871657754,0.07658862876254169,0.05576010377476868,0.16722408026755864,0.16004802167094573
baseline,002916,2026-05-20,2026-05-20,0.012805114210961262,22,0.93,0.019634972840556902,13,0.96,,,0.029999999999999916,A_MAIN,"base strong, recent confirms",22,0.025893752088205813,13,13,0.025893752088205813,0.21988824200579282,0.1990597170180198,0.15818729703636514,0.15101123843975223
baseline,300866,2026-05-20,2026-05-20,0.007605213484063468,33,0.8933333333333333,0.02538638452267389,7,0.98,,,0.08666666666666667,A_MAIN,"base strong, recent confirms",31,0.025678061306371368,14,14,0.025678061306371368,-0.05717409982035471,-0.07800262480812772,-0.0044520815433882754,-0.0116281401400012
baseline,301269,2026-05-20,2026-05-20,0.013840996955315462,18,0.9433333333333334,0.01636919264321471,18,0.9433333333333334,,,0.0,A_MAIN,"base strong, recent confirms",18,0.02564102564102564,15,15,0.02564102564102564,0.3886085075702954,0.3677799825825224,0.3225872901431661,0.3154112315465532
baseline,300502,2026-05-20,2026-05-20,0.019450136612058758,12,0.9633333333333334,0.010711955098913938,28,0.91,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",12,0.025252525252525252,16,16,0.025252525252525252,0.2367495541906084,0.21592102920283537,0.2691698038438679,0.261993745247255
baseline,688256,2026-05-20,2026-05-20,0.009053178115562046,30,0.9033333333333333,0.02178361069199837,11,0.9666666666666667,,,0.06333333333333335,A_MAIN,"base strong, recent confirms",29,0.025195618153364633,17,17,0.025195618153364633,0.09300488031605858,0.07217635532828556,0.07793012626849483,0.0707540676718819
baseline,300661,2026-05-20,2026-05-20,0.033983622844878,3,0.9933333333333333,0.004432817960552375,49,0.84,,,-0.15333333333333332,A_MAIN,"base strong, recent confirms",3,0.025047327799621377,18,18,0.025047327799621377,0.0642218573253055,0.04339333233753249,0.10837438423645307,0.10119832563984014
baseline,688012,2026-05-20,2026-05-20,0.017795965750490444,13,0.96,0.009672401280024268,29,0.9066666666666666,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",13,0.024934585193166076,19,19,0.024934585193166076,-0.025824244703522625,-0.046652769691295636,-0.047668296352011974,-0.0548443549486249
baseline,688082,2026-05-20,2026-05-20,0.006009131953466867,44,0.8566666666666667,0.026527068936737636,6,0.9833333333333333,,,0.1266666666666666,A_MAIN,"base strong, recent confirms",39,0.024766899766899768,20,20,0.024766899766899768,0.20806694245957136,0.18723841747179834,0.14648364046634077,0.13930758186972786
baseline,603986,2026-05-20,2026-05-20,0.044340314190630684,1,1.0,0.001945326125390111,76,0.75,,,-0.25,A_MAIN,"base strong, recent confirms",1,0.023746383799421407,21,21,0.023746383799421407,0.22016370255292528,0.19933517756515226,0.11994806037980843,0.1127720017831955
baseline,600460,2026-05-20,2026-05-20,0.009972054362882392,25,0.92,0.013655796113972343,24,0.9233333333333333,,,0.0033333333333332993,A_MAIN,"base strong, recent confirms",24,0.023669467787114845,22,22,0.023669467787114845,0.09566903684550732,0.0748405118577343,0.24240465416935986,0.23522859557274695
baseline,300476,2026-05-20,2026-05-20,0.016430818786756226,14,0.9566666666666667,0.005747590195273099,41,0.8666666666666667,,,-0.08999999999999997,A_MAIN,"base strong, recent confirms",14,0.023414503612523417,23,23,0.023414503612523417,0.1857272178636089,0.1648986928758359,0.13246831623415822,0.1252922576375453
baseline,603893,2026-05-20,2026-05-20,0.009918664750082608,26,0.9166666666666666,0.011307778524924763,27,0.9133333333333333,,,-0.0033333333333332993,A_MAIN,"base strong, recent confirms",25,0.023122159850307404,24,24,0.023122159850307404,0.04671298770710863,0.025884462719335623,0.03233564938535549,0.025159590788742567
baseline,688036,2026-05-20,2026-05-20,0.0069861935599005946,38,0.8766666666666667,0.015320873184914405,22,0.93,,,0.053333333333333344,A_MAIN,"base strong, recent confirms",34,0.022399203583872575,25,25,0.022399203583872575,0.013862024500322256,-0.006966500487450754,-0.021115409413281827,-0.028291468009894752
baseline,600549,2026-05-20,2026-05-20,0.015413976811896343,15,0.9533333333333334,0.0042416771345183705,52,0.83,,,-0.1233333333333334,A_MAIN,"base strong, recent confirms",15,0.02226190476190476,26,26,0.02226190476190476,0.07542627883650943,0.05459775384873642,0.04453360080240709,0.03735754220579417
baseline,600584,2026-05-20,2026-05-20,0.03162095619416594,4,0.99,0.0007274328419495565,98,0.6766666666666666,,,-0.31333333333333335,A_MAIN,"base strong, recent confirms",4,0.021954113924050632,27,27,0.021954113924050632,0.3194195092758827,0.2985909842881097,0.2678037103530819,0.260627651756469
baseline,601689,2026-05-20,2026-05-20,0.005474381744424766,49,0.84,0.016333019235623882,19,0.94,,,0.09999999999999998,A_MAIN,"base strong, recent confirms",43,0.02183253977470677,28,28,0.02183253977470677,-0.014281752634498046,-0.035110277622271056,-0.0873544093178038,-0.09453046791441673
baseline,600118,2026-05-20,2026-05-20,0.013577059345852393,19,0.94,0.004334162561997843,50,0.8366666666666667,,,-0.10333333333333328,A_MAIN,"base strong, recent confirms",19,0.021749136939010358,29,29,0.021749136939010358,-0.008561041397912361,-0.02938956638568537,-0.03870059810015247,-0.0458766566967654
baseline,301308,2026-05-20,2026-05-20,0.012935040440291076,21,0.9333333333333333,0.004517471404830431,47,0.8466666666666667,,,-0.08666666666666667,A_MAIN,"base strong, recent confirms",21,0.021691473404869044,30,30,0.021691473404869044,-9.294716882934928e-05,-0.02092147215660236,0.016730490389262664,0.00955443179264974
baseline,688183,2026-05-20,2026-05-20,0.005610900727405476,48,0.8433333333333334,0.014774692657475608,23,0.9266666666666666,,,0.08333333333333326,A_MAIN,"base strong, recent confirms",42,0.021307452030343597,31,31,0.021307452030343597,0.33100516246583656,0.31017663747806357,0.402469885615953,0.39529382701934007
baseline,002558,2026-05-20,2026-05-20,0.00737111650933182,35,0.8866666666666667,0.007462102514150281,35,0.8866666666666667,,,0.0,A_MAIN,"base strong, recent confirms",32,0.021052631578947368,32,32,0.021052631578947368,-0.020573108008816954,-0.041401632996589964,-0.03783982365907412,-0.04501588225568705
baseline,002028,2026-05-20,2026-05-20,0.004813223914680786,56,0.8166666666666667,0.013546698492940146,25,0.92,,,0.10333333333333339,A_MAIN,"base strong, recent confirms",48,0.020385395537525355,33,33,0.020385395537525355,-0.023740066391711112,-0.04456859137948412,0.030580424504577097,0.023404365907964172
baseline,002049,2026-05-20,2026-05-20,0.006475323046253109,41,0.8666666666666667,0.007361994902645987,38,0.8766666666666667,,,0.010000000000000009,A_MAIN,"base strong, recent confirms",37,0.02010507173166296,34,34,0.02010507173166296,0.06496340993709082,0.04413488494931781,0.10797278212864292,0.10079672353203
baseline,002353,2026-05-20,2026-05-20,0.009198415156598604,29,0.9066666666666666,0.0039811185031636,55,0.82,,,-0.08666666666666667,A_MAIN,"base strong, recent confirms",28,0.019931607230092817,35,35,0.019931607230092817,0.008007856765128052,-0.012820668222644958,0.11354536526403258,0.10636930666741966
baseline,000975,2026-05-20,2026-05-20,0.005126901123470307,55,0.82,0.009083155261016227,32,0.8966666666666666,,,0.07666666666666666,A_MAIN,"base strong, recent confirms",47,0.019565217391304346,36,36,0.019565217391304346,0.08557980316645275,0.06475127817867973,-0.024390243902439046,-0.03156630249905197
baseline,600219,2026-05-20,2026-05-20,0.006929356556012899,39,0.8733333333333333,0.004893721303377151,46,0.85,,,-0.023333333333333317,A_MAIN,"base strong, recent confirms",35,0.019534972365161045,37,37,0.019534972365161045,0.12475247524752464,0.10392395025975162,0.025742574257425765,0.01856651566081284
baseline,688126,2026-05-20,2026-05-20,0.0019229371735036986,118,0.61,0.02005791231711444,12,0.9633333333333334,,,0.3533333333333334,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,0.019506866416978776,38,38,0.019506866416978776,-0.02817919075144515,-0.04900771573921816,0.10585260115606943,0.0986765425594565
baseline,301165,2026-05-20,2026-05-20,0.002241912218832093,104,0.6566666666666666,0.01836325180574662,17,0.9466666666666667,,,0.29000000000000004,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52,0.019084573962622746,39,39,0.019084573962622746,0.04194528875379944,0.021116763766026427,0.01656534954407296,0.009389290947460036
baseline,603296,2026-05-20,2026-05-20,0.009504222264690715,27,0.9133333333333333,0.0021845229085467326,72,0.7633333333333333,,,-0.15000000000000002,A_MAIN,"base strong, recent confirms",26,0.019070010449320794,40,40,0.019070010449320794,0.04677810730655163,0.02594958231877862,0.00916689134537596,0.0019908327487630356
baseline,688521,2026-05-20,2026-05-20,0.0019691297133639643,116,0.6166666666666667,0.019092531745893784,16,0.95,,,0.33333333333333326,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51,0.018839712918660288,41,41,0.018839712918660288,-0.027016158514294175,-0.047844683502067185,-0.03140308547196036,-0.03857914406857328
baseline,600547,2026-05-20,2026-05-20,0.00535835323799454,51,0.8333333333333334,0.004893772884988626,45,0.8533333333333334,,,0.020000000000000018,A_MAIN,"base strong, recent confirms",45,0.018532818532818532,42,42,0.018532818532818532,0.0628378378378378,0.042009312850064796,-0.021621621621621623,-0.028797680218234548
baseline,688981,2026-05-20,2026-05-20,0.010702652231543194,23,0.9266666666666666,6.18337177948164e-05,113,0.6266666666666667,,,-0.29999999999999993,A_MAIN,"base strong, recent confirms",23,0.017828539591893587,43,43,0.017828539591893587,0.17261436880993553,0.1517858438221625,0.2081433736833831,0.20096731508677018
baseline,002179,2026-05-20,2026-05-20,0.003819751505580809,65,0.7866666666666666,0.00554028133089329,42,0.8633333333333333,,,0.07666666666666666,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,56,0.01780392156862745,44,44,0.01780392156862745,-0.019130434782608785,-0.039958959770381795,-0.03130434782608693,-0.038480406422699856
baseline,002602,2026-05-20,2026-05-20,0.0032690107375514155,75,0.7533333333333333,0.007277446471025728,39,0.8733333333333333,,,0.12,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,55,0.017508417508417508,45,45,0.017508417508417508,0.04184100418410042,0.021012479196327406,0.027196652719665204,0.02002059412305228
baseline,002463,2026-05-20,2026-05-20,0.007955376503035419,32,0.8966666666666666,0.0010921398855429536,93,0.6933333333333334,,,-0.20333333333333325,A_MAIN,"base strong, recent confirms",30,0.017405512929809606,46,46,0.017405512929809606,0.28601735776277737,0.2651888327750044,0.2831243972999036,0.27594833870329066
baseline,600039,2026-05-20,2026-05-20,0.007086262588301579,36,0.8833333333333333,0.0016099882507800637,86,0.7166666666666667,,,-0.16666666666666663,A_MAIN,"base strong, recent confirms",33,0.017265981735159815,47,47,0.017265981735159815,0.060643564356435586,0.039815039368662576,0.08292079207920788,0.07574473348259496
baseline,600027,2026-05-20,2026-05-20,0.00617078525862088,43,0.86,0.0016879775382733833,81,0.7333333333333333,,,-0.1266666666666667,A_MAIN,"base strong, recent confirms",38,0.016800936445637953,48,48,0.016800936445637953,0.00974658869395717,-0.01108193629381584,0.033138401559454245,0.02596234296284132
baseline,601888,2026-05-20,2026-05-20,0.005969612836840692,45,0.8533333333333334,0.001683349011540286,82,0.73,,,-0.1233333333333334,A_MAIN,"base strong, recent confirms",40,0.016566063044936286,49,49,0.016566063044936286,-0.00998248686514891,-0.03081101185292192,-0.040980735551663816,-0.04815679414827674
baseline,300124,2026-05-20,2026-05-20,0.0020967362572204633,112,0.63,0.007458305387306676,36,0.8833333333333333,,,0.2533333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53,0.01623062015503876,50,50,0.01623062015503876,0.03999482267667598,0.019166297688902968,-0.010613512813875348,-0.017789571410488272
baseline,002466,2026-05-20,2026-05-20,0.006880553957137986,40,0.87,0.0005717285312892995,103,0.66,,,-0.20999999999999996,A_MAIN,"base strong, recent confirms",36,0.016134969325153375,51,51,0.016134969325153375,0.009425357251444222,-0.011403167736328788,-0.02113104287017331,-0.028307101466786236
baseline,300251,2026-05-20,2026-05-20,0.001925541797836644,117,0.6133333333333333,0.00742980469174642,37,0.88,,,0.2666666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,54,0.01595899586463976,52,52,0.01595899586463976,0.0023237800154918276,-0.018504744972281183,-0.014717273431448463,-0.021893332028061388
baseline,000858,2026-05-20,2026-05-20,0.005754445273644146,46,0.85,0.0002578344668447987,108,0.6433333333333333,,,-0.20666666666666667,A_MAIN,"base strong, recent confirms",41,0.015386343216531895,53,53,0.015386343216531895,-0.023315758640890416,-0.044144283628663426,-0.04522554188635031,-0.05240160048296323
baseline,000938,2026-05-20,2026-05-20,0.005469025815748421,50,0.8366666666666667,0.0003298856129150711,107,0.6466666666666666,,,-0.19000000000000006,A_MAIN,"base strong, recent confirms",44,0.0150789330430049,54,54,0.0150789330430049,-0.01199451679232355,-0.03282304178009656,-0.011309115832762062,-0.018485174429374987
baseline,600415,2026-05-20,2026-05-20,0.004043722924975428,61,0.8,0.0012288507525505163,92,0.6966666666666667,,,-0.10333333333333339,A_MAIN,"base strong, recent confirms",49,0.014843410178338408,55,55,0.014843410178338408,-0.021638330757341562,-0.04246685574511457,-0.06414219474497684,-0.07131825334158977
baseline,000157,2026-05-20,2026-05-20,0.005210403986159849,53,0.8266666666666667,2.784553517404477e-07,115,0.62,,,-0.20666666666666667,A_MAIN,"base strong, recent confirms",46,0.014563843236409607,56,56,0.014563843236409607,0.023383768913342706,0.002555243925569696,-0.008253094910591452,-0.015429153507204377
