arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
turnover_aware,600460,2026-05-28,2026-05-28,0.027450450185634193,1,1.0,0.03508385484362836,1,1.0,,,0.0,A_MAIN,"base strong, recent confirms",1,0.03278688524590164,1,1,0.03278688524590164,0.0028901734104047616,0.0033136962347557358,-0.018786127167630062,0.0004352079917748948
turnover_aware,300274,2026-05-28,2026-05-28,0.018445183312013617,6,0.9833333333333333,0.032231566618470466,2,0.9966666666666667,,,0.01333333333333342,A_MAIN,"base strong, recent confirms",6,0.03128054740957967,2,2,0.03128054740957967,-0.04039552783864264,-0.03997200501429167,-0.13618742625990232,-0.11696609110049737
turnover_aware,300308,2026-05-28,2026-05-28,0.01961328890201733,5,0.9866666666666667,0.007113362697976157,11,0.9666666666666667,,,-0.020000000000000018,A_MAIN,"base strong, recent confirms",5,0.02946912242686891,3,3,0.02946912242686891,0.09803989114333933,0.0984634139676903,0.016216542078610896,0.03543787723801585
turnover_aware,300433,2026-05-28,2026-05-28,0.014034940319254865,10,0.97,0.01445881726350105,6,0.9833333333333333,,,0.013333333333333308,A_MAIN,"base strong, recent confirms",9,0.029437229437229435,4,4,0.029437229437229435,0.09604938271604935,0.09647290554040032,0.12617283950617275,0.14539417466557772
turnover_aware,688506,2026-05-28,2026-05-28,0.024385420903795856,2,0.9966666666666667,0.003955934576571002,22,0.93,,,-0.06666666666666665,A_MAIN,"base strong, recent confirms",2,0.02832415420928403,5,5,0.02832415420928403,-0.11082701094018521,-0.11040348811583424,-0.11015634824160625,-0.0909350130822013
turnover_aware,600346,2026-05-28,2026-05-28,0.020831220412341617,4,0.99,0.004110288654194988,20,0.9366666666666666,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",4,0.028125,6,6,0.028125,0.035481963335304734,0.035905486159655706,0.002956830277942135,0.022178165437347092
turnover_aware,002938,2026-05-28,2026-05-28,0.008586870519521245,21,0.9333333333333333,0.017511781582767116,5,0.9866666666666667,,,0.053333333333333344,A_MAIN,"base strong, recent confirms",14,0.027730294396961064,7,7,0.027730294396961064,0.03134012689867349,0.031763649723024465,0.010863295520092464,0.03008463067949742
turnover_aware,002371,2026-05-28,2026-05-28,0.01656921573347257,8,0.9766666666666667,0.003564623933301563,26,0.9166666666666666,,,-0.06000000000000005,A_MAIN,"base strong, recent confirms",7,0.026333789329685362,8,8,0.026333789329685362,-0.02386206677568381,-0.023438543951332835,-0.042088049915061876,-0.02286671475565692
turnover_aware,300866,2026-05-28,2026-05-28,0.006336032524317695,29,0.9066666666666666,0.00934172918888021,8,0.9766666666666667,,,0.07000000000000006,A_MAIN,"base strong, recent confirms",20,0.02594183740912095,9,9,0.02594183740912095,-0.07206490614062999,-0.07164138331627902,-0.10762010817690104,-0.08839877301749609
turnover_aware,002049,2026-05-28,2026-05-28,0.006428444614422009,27,0.9133333333333333,0.008856637683697441,10,0.97,,,0.05666666666666664,A_MAIN,"base strong, recent confirms",18,0.025779967159277502,10,10,0.025779967159277502,-0.02786885245901627,-0.027445329634665293,-0.05245901639344264,-0.03323768123403768
turnover_aware,000975,2026-05-28,2026-05-28,0.015075917738580165,9,0.9733333333333334,0.0022473371794447285,36,0.8833333333333333,,,-0.09000000000000008,A_MAIN,"base strong, recent confirms",8,0.024909420289855072,11,11,0.024909420289855072,0.01602849510240434,0.016452017926755314,-0.027604630454140744,-0.008383295294735787
