arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
turnover_aware,600183,2026-06-10,2026-06-10,0.02470591009751904,2,0.9966666666666667,0.02569032316445864,1,1.0,,,0.0033333333333332993,A_MAIN,"base strong, recent confirms",2,0.03252247488101534,1,1,0.03252247488101534,0.1981566820276499,0.17090740425926942,0.22801041875375683,0.20502567761948362
turnover_aware,000657,2026-06-10,2026-06-10,0.021611412482166283,5,0.9866666666666667,0.010298178958765853,6,0.9833333333333333,,,-0.0033333333333334103,A_MAIN,"base strong, recent confirms",5,0.030536130536130537,2,2,0.030536130536130537,0.18665811417575373,0.15940883640737324,0.2633739576651699,0.2403892165308967
turnover_aware,688082,2026-06-10,2026-06-10,0.014157937107480555,18,0.9433333333333334,0.016557880009835716,2,0.9966666666666667,,,0.053333333333333344,A_MAIN,"base strong, recent confirms",16,0.028949545078577336,3,3,0.028949545078577336,0.059859154929577496,0.03260987716119701,0.33362676056338025,0.3106420194291071
turnover_aware,603799,2026-06-10,2026-06-10,0.0169540770336437,15,0.9533333333333334,0.01071774617519574,5,0.9866666666666667,,,0.033333333333333326,A_MAIN,"base strong, recent confirms",13,0.02871794871794872,4,4,0.02871794871794872,0.11508520934146849,0.087835931573088,0.09614980012623597,0.07316505899196277
turnover_aware,688012,2026-06-10,2026-06-10,0.020842004452971633,6,0.9833333333333333,0.00662961203750843,17,0.9466666666666667,,,-0.036666666666666625,A_MAIN,"base strong, recent confirms",6,0.02813852813852814,5,5,0.02813852813852814,0.05238849300607029,0.0251392152376898,0.18764845605700708,0.16466371492273388
turnover_aware,000975,2026-06-10,2026-06-10,0.02825725817188266,1,1.0,0.004094120757811134,31,0.9,,,-0.09999999999999998,A_MAIN,"base strong, recent confirms",1,0.02738245361196181,6,6,0.02738245361196181,0.05506822612085771,0.02781894835247722,0.026803118908382162,0.0038183777741089588
turnover_aware,600875,2026-06-10,2026-06-10,0.016345485106529528,17,0.9466666666666667,0.007774107416758286,12,0.9633333333333334,,,0.01666666666666672,A_MAIN,"base strong, recent confirms",15,0.026875901875901876,7,7,0.026875901875901876,0.05357748389284511,0.026328206124464622,0.10410308579179395,0.08111834465752074
turnover_aware,300442,2026-06-10,2026-06-10,0.01158577522318177,27,0.9133333333333333,0.009471516218278919,8,0.9766666666666667,,,0.06333333333333335,A_MAIN,"base strong, recent confirms",23,0.026200135226504394,8,8,0.026200135226504394,0.07227776276681985,0.045028484998439366,0.15077006214536626,0.12778532101109305
turnover_aware,300408,2026-06-10,2026-06-10,0.017449584212372117,14,0.9566666666666667,0.006089236680791984,19,0.94,,,-0.01666666666666672,A_MAIN,"base strong, recent confirms",12,0.026171741361614778,9,9,0.026171741361614778,0.14122920306920927,0.11397992530082879,0.19949859454531627,0.17651385341104306
turnover_aware,600489,2026-06-10,2026-06-10,0.02042143004917505,7,0.98,0.003790021170369604,36,0.8833333333333333,,,-0.09666666666666668,A_MAIN,"base strong, recent confirms",7,0.025342039800995024,10,10,0.025342039800995024,0.0910852713178294,0.06383599354944891,0.0620155038759691,0.039030762741695896
turnover_aware,300433,2026-06-10,2026-06-10,0.008960513887002202,48,0.8433333333333334,0.013706768784807154,3,0.9933333333333333,,,0.1499999999999999,A_MAIN,"base strong, recent confirms",37,0.02513227513227513,11,11,0.02513227513227513,0.13284910965323338,0.10559983188485289,0.30670103092783507,0.2837162897935619
turnover_aware,600026,2026-06-10,2026-06-10,0.013592654938094506,19,0.94,0.005002016995428422,23,0.9266666666666666,,,-0.013333333333333308,A_MAIN,"base strong, recent confirms",17,0.024706420619185605,12,12,0.024706420619185605,0.07507507507507505,0.04782579730669456,0.15915915915915924,0.13617441802488603
turnover_aware,688472,2026-06-10,2026-06-10,0.019855014864984123,9,0.9733333333333334,0.0030577273472067405,40,0.87,,,-0.10333333333333339,A_MAIN,"base strong, recent confirms",9,0.024492753623188406,13,13,0.024492753623188406,0.025915996425379895,-0.0013332813430005953,0.0008936550491509543,-0.02209108608512225
