arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
turnover_aware,300394,2026-05-12,2026-05-12,0.01516433789800103,6,0.9833333333333333,0.03681788365025395,2,0.9966666666666667,,,0.01333333333333342,A_MAIN,"base strong, recent confirms",5,0.03128054740957967,1,1,0.03128054740957967,0.01787303470780177,0.053780215250520014,-0.050763868288341674,-0.01840374180418141
turnover_aware,300308,2026-05-12,2026-05-12,0.03434478570782082,2,0.9966666666666667,0.01859850725131065,9,0.9733333333333334,,,-0.023333333333333317,A_MAIN,"base strong, recent confirms",1,0.030621785881252923,2,2,0.030621785881252923,-0.004003049942813641,0.0319041305999046,-0.011627906976744207,0.020732219507416057
turnover_aware,600183,2026-05-12,2026-05-12,0.016153677050762944,5,0.9866666666666667,0.022875750343518846,7,0.98,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",4,0.030309988518943745,3,3,0.030309988518943745,0.050608584240871446,0.08651576478358969,0.0676916506512919,0.10005177713545216
turnover_aware,603986,2026-05-12,2026-05-12,0.014158469519577388,7,0.98,0.02029477943074047,8,0.9766666666666667,,,-0.0033333333333332993,A_MAIN,"base strong, recent confirms",6,0.029631255487269532,4,4,0.029631255487269532,0.09589266606305036,0.1317998466057686,0.21922243257332563,0.2515825590574859
turnover_aware,600118,2026-05-12,2026-05-12,0.017019151303782617,4,0.99,0.014255410241540077,20,0.9366666666666666,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",3,0.028125,5,5,0.028125,-0.13464285714285718,-0.09873567660013893,-0.22892857142857148,-0.19656844494441122
turnover_aware,002709,2026-05-12,2026-05-12,0.010294242201935977,11,0.9666666666666667,0.016631475190107357,13,0.96,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",9,0.027783137179239824,6,6,0.027783137179239824,-0.03366712707182329,0.0022400534708949538,0.0013812154696133394,0.0337413419537736
turnover_aware,002938,2026-05-12,2026-05-12,0.008730668836862307,15,0.9533333333333334,0.018510089433201007,10,0.97,,,0.016666666666666607,A_MAIN,"base strong, recent confirms",11,0.02761904761904762,7,7,0.02761904761904762,0.02291401458164577,0.05882119512436401,0.03425529452609655,0.0666154210102568
turnover_aware,688472,2026-05-12,2026-05-12,0.013961018869749169,8,0.9766666666666667,0.013033287000799825,23,0.9266666666666666,,,-0.050000000000000044,A_MAIN,"base strong, recent confirms",7,0.026754075124025514,8,8,0.026754075124025514,-0.022935779816513735,0.012971400726204507,-0.013761467889908174,0.01859865859425209
turnover_aware,300316,2026-05-12,2026-05-12,0.00680320818989396,22,0.93,0.017357605132333028,11,0.9666666666666667,,,0.036666666666666625,A_MAIN,"base strong, recent confirms",16,0.026279628993473032,9,9,0.026279628993473032,-0.05088207985143922,-0.01497489930872098,0.052924791086351064,0.08528491757051132
turnover_aware,688012,2026-05-12,2026-05-12,0.005270761243302846,40,0.87,0.03161410553238425,3,0.9933333333333333,,,0.1233333333333333,A_MAIN,"base strong, recent confirms",31,0.025873015873015874,10,10,0.025873015873015874,0.08176470588235296,0.1176718864250712,0.2089338235294118,0.24129395001357207
turnover_aware,000988,2026-05-12,2026-05-12,0.0068565649107043694,21,0.9333333333333333,0.01608105402593828,14,0.9566666666666667,,,0.023333333333333317,A_MAIN,"base strong, recent confirms",15,0.025859192525859193,11,11,0.025859192525859193,0.03714668358356232,0.07305386412628057,0.14999647564671892,0.18235660213087918
turnover_aware,300502,2026-05-12,2026-05-12,0.01950351955139858,3,0.9933333333333333,0.00826608764900152,44,0.8566666666666667,,,-0.1366666666666666,A_MAIN,"base strong, recent confirms",2,0.025488400488400488,12,12,0.025488400488400488,-0.04622242032538448,-0.010315239782666241,-0.06523289503008689,-0.03287276854592663
turnover_aware,002049,2026-05-12,2026-05-12,0.010517043526264062,10,0.97,0.009714651550971383,34,0.89,,,-0.07999999999999996,A_MAIN,"base strong, recent confirms",8,0.02492401215805471,13,13,0.02492401215805471,-0.04475609756097565,-0.008848917018257407,-0.008536585365853666,0.023823541118306597
turnover_aware,688223,2026-05-12,2026-05-12,0.00653129200076626,25,0.92,0.015124778669959702,17,0.9466666666666667,,,0.026666666666666616,A_MAIN,"base strong, recent confirms",19,0.02475171886936593,14,14,0.02475171886936593,-0.11563731931668852,-0.07973013877397028,-0.12877792378449415,-0.0964177973003339
turnover_aware,688396,2026-05-12,2026-05-12,0.004025686370889835,56,0.8166666666666667,0.02653917647671817,5,0.9866666666666667,,,0.17000000000000004,A_MAIN,"base strong, recent confirms",44,0.0240053050397878,15,15,0.0240053050397878,-0.03257989088074831,0.0033272896619699344,0.022759158222914966,0.05511928470707523
turnover_aware,603296,2026-05-12,2026-05-12,0.0037064670049943805,60,0.8033333333333333,0.02845514296779574,4,0.99,,,0.18666666666666665,A_MAIN,"base strong, recent confirms",45,0.02395833333333333,16,16,0.02395833333333333,-0.03315051797684343,0.0027566625658748123,-0.054844606946983565,-0.0224844804628233
turnover_aware,301269,2026-05-12,2026-05-12,0.006109024781544517,30,0.9033333333333333,0.014850343054283843,18,0.9433333333333334,,,0.040000000000000036,A_MAIN,"base strong, recent confirms",23,0.02393162393162393,17,17,0.02393162393162393,-0.014816360601001666,0.021090819941716576,0.07731636060100167,0.10967648708516192
turnover_aware,000977,2026-05-12,2026-05-12,0.0052107687943107,42,0.8633333333333333,0.01017023993615943,31,0.9,,,0.036666666666666736,A_MAIN,"base strong, recent confirms",33,0.020792932557638442,26,18,0.020792932557638442,-0.08753555727954498,-0.05162837673682674,-0.07900181018877683,-0.04664168370461657
turnover_aware,301236,2026-05-12,2026-05-12,0.004537599461129255,46,0.85,0.006284110383612195,63,0.7933333333333333,,,-0.05666666666666664,A_MAIN,"base strong, recent confirms",36,0.017564043564963952,44,19,0.017564043564963952,-0.041806020066889604,-0.005898839524171362,-0.04586717630195891,-0.013507049817798648
turnover_aware,000938,2026-05-12,2026-05-12,0.00605695749122591,31,0.9,0.0023718080304052595,101,0.6666666666666666,,,-0.2333333333333334,A_MAIN,"base strong, recent confirms",24,0.017200191113234592,47,20,0.017200191113234592,-0.032896740785866574,0.0030104397568516683,-0.021321961620468954,0.011038164863691309
turnover_aware,600460,2026-05-12,2026-05-12,0.00929397610579411,13,0.96,0.008822378994465073,42,0.8633333333333333,,,-0.09666666666666668,A_MAIN,"base strong, recent confirms",10,0.02350255170561375,18,21,0.02350255170561375,-0.014598540145985384,0.02130864039673286,0.03427483338622661,0.06663495987038687
turnover_aware,002202,2026-05-12,2026-05-12,0.00426219568039093,51,0.8333333333333334,0.01606927368483445,15,0.9533333333333334,,,0.12,A_MAIN,"base strong, recent confirms",40,0.022342342342342343,19,22,0.022342342342342343,-0.07230215827338138,-0.036394977730663136,-0.08992805755395683,-0.05756793106979657
turnover_aware,000657,2026-05-12,2026-05-12,0.005278914920472704,39,0.8733333333333333,0.013538587559464596,22,0.93,,,0.056666666666666754,A_MAIN,"base strong, recent confirms",30,0.022296132052229613,20,23,0.022296132052229613,-0.08805635606788342,-0.05214917552516518,-0.11655459494076215,-0.08419446845660189
turnover_aware,600219,2026-05-12,2026-05-12,0.0072206259489569664,20,0.9366666666666666,0.008107801102629797,46,0.85,,,-0.08666666666666667,A_MAIN,"base strong, recent confirms",14,0.021933962264150945,21,24,0.021933962264150945,-0.06985294117647067,-0.03394576063375243,-0.044117647058823595,-0.011757520574663331
turnover_aware,600150,2026-05-12,2026-05-12,0.006474748486502156,26,0.9166666666666666,0.009284481904440658,38,0.8766666666666667,,,-0.039999999999999925,A_MAIN,"base strong, recent confirms",20,0.021831988609397245,22,25,0.021831988609397245,-0.08618625807996172,-0.05027907753724348,-0.07349772564041179,-0.04113759915625153
turnover_aware,300433,2026-05-12,2026-05-12,0.006309855707947769,28,0.91,0.009439331373869016,37,0.88,,,-0.030000000000000027,A_MAIN,"base strong, recent confirms",21,0.02167291471415183,23,26,0.02167291471415183,0.18384827164270434,0.21975545218542258,0.11073722851024792,0.14309735499440818
turnover_aware,601689,2026-05-12,2026-05-12,0.0034421603528030998,69,0.7733333333333333,0.01716543384571637,12,0.9633333333333334,,,0.19000000000000006,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,47,0.021640826873385012,24,27,0.021640826873385012,0.06452581032412952,0.10043299086684776,0.046368547418967676,0.07872867390312793
turnover_aware,600027,2026-05-12,2026-05-12,0.006644748095850607,24,0.9233333333333333,0.008045994618144727,47,0.8466666666666667,,,-0.07666666666666666,A_MAIN,"base strong, recent confirms",18,0.02125055629728527,25,28,0.02125055629728527,-0.0018552875695732052,0.03405189297314504,-0.029684601113172393,0.0026755253709878704
turnover_aware,000338,2026-05-12,2026-05-12,0.003415735642039943,70,0.77,0.01119941210300626,25,0.92,,,0.15000000000000002,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49,0.019457013574660634,27,29,0.019457013574660634,-0.03028538147932458,0.005621799063393662,-0.05037856726849166,-0.018018440784331395
turnover_aware,600089,2026-05-12,2026-05-12,0.007532371406029334,18,0.9433333333333334,0.003350139863653216,91,0.7,,,-0.2433333333333334,A_MAIN,"base strong, recent confirms",12,0.01944302937680421,28,30,0.01944302937680421,-0.08135942327497414,-0.0454522427322559,-0.08376244421558521,-0.051402317731424944
turnover_aware,300476,2026-05-12,2026-05-12,0.006646736173082086,23,0.9266666666666666,0.004509921523149342,79,0.74,,,-0.18666666666666665,A_MAIN,"base strong, recent confirms",17,0.019242437375400885,29,31,0.019242437375400885,-0.10635002581311304,-0.0704428452703948,-0.13732576148683528,-0.10496563500267503
turnover_aware,002916,2026-05-12,2026-05-12,0.005912154860750611,33,0.8933333333333333,0.006723348345814701,60,0.8033333333333333,,,-0.08999999999999997,A_MAIN,"base strong, recent confirms",26,0.019086021505376347,30,32,0.019086021505376347,-0.0360854503464203,-0.00017826980370205803,-0.041945727482678885,-0.009585600998518622
turnover_aware,600547,2026-05-12,2026-05-12,0.005511876691130987,35,0.8866666666666667,0.006775611839868268,57,0.8133333333333334,,,-0.07333333333333336,A_MAIN,"base strong, recent confirms",28,0.019073324336482234,31,33,0.019073324336482234,-0.10043165467625892,-0.06452447413354068,-0.12374100719424463,-0.09138088071008438
turnover_aware,000002,2026-05-12,2026-05-12,0.007225118335304768,19,0.94,0.002778144235065146,98,0.6766666666666666,,,-0.2633333333333333,A_MAIN,"base strong, recent confirms",13,0.0189873417721519,32,34,0.0189873417721519,-0.07769423558897248,-0.04178705504625424,-0.09774436090225569,-0.06538423441809543
turnover_aware,002558,2026-05-12,2026-05-12,0.0016962787615972667,112,0.63,0.01544977645649836,16,0.95,,,0.31999999999999995,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48,0.018971848225214197,33,35,0.018971848225214197,-0.14094586185438707,-0.10503868131166882,-0.13596764156813945,-0.1036075150839792
turnover_aware,300866,2026-05-12,2026-05-12,0.003472576734371765,68,0.7766666666666666,0.010334283974161765,30,0.9033333333333333,,,0.1266666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53,0.018923611111111113,34,36,0.018923611111111113,0.0013396844298896315,0.037246864972607874,-0.013173563560583634,0.01918656292357663
turnover_aware,600584,2026-05-12,2026-05-12,0.0059161525927760835,32,0.8966666666666666,0.006158013202629061,66,0.7833333333333333,,,-0.11333333333333329,A_MAIN,"base strong, recent confirms",25,0.01880607315389924,35,37,0.01880607315389924,0.01461123673682363,0.05051841727954187,0.1518524960862757,0.18421262257043597
turnover_aware,688082,2026-05-12,2026-05-12,0.002733348962731741,80,0.7366666666666667,0.010435633554426503,29,0.9066666666666666,,,0.16999999999999993,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52,0.018378812199036917,36,38,0.018378812199036917,0.02377266696152147,0.059679847504239714,0.164750110570544,0.19711023705470426
turnover_aware,000768,2026-05-12,2026-05-12,0.00419684762321584,53,0.8266666666666667,0.008119592935384265,45,0.8533333333333334,,,0.026666666666666727,A_MAIN,"base strong, recent confirms",42,0.01837336704593342,37,39,0.01837336704593342,-0.08155186064924791,-0.04564468010652967,-0.09342834520981802,-0.06106821872565776
turnover_aware,300274,2026-05-12,2026-05-12,0.0030614028888559077,74,0.7566666666666667,0.00981718620938553,33,0.8933333333333333,,,0.1366666666666666,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,54,0.01821537473920719,38,40,0.01821537473920719,0.06729758149316512,0.10320476203588336,0.17209954433929187,0.20445967082345212
turnover_aware,688047,2026-05-12,2026-05-12,0.002549472555522936,86,0.7166666666666667,0.010583191408616037,28,0.91,,,0.19333333333333336,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51,0.018212951432129514,39,41,0.018212951432129514,-0.09646723646723654,-0.0605600559245183,-0.054131054131054124,-0.02177092764689386
turnover_aware,002463,2026-05-12,2026-05-12,0.004351689736218615,50,0.8366666666666667,0.007469564481082152,50,0.8366666666666667,,,0.0,A_MAIN,"base strong, recent confirms",39,0.01818181818181818,40,42,0.01818181818181818,-0.07390300230946878,-0.03799582176675054,-0.07994315153668508,-0.04758302505252481
turnover_aware,603019,2026-05-12,2026-05-12,0.006240441263911357,29,0.9066666666666666,0.0035999715483177657,88,0.71,,,-0.19666666666666666,A_MAIN,"base strong, recent confirms",22,0.017992711812936532,41,43,0.017992711812936532,-0.020043877143996913,0.01586330339872133,-0.023135221380135684,0.00922490510402458
turnover_aware,603501,2026-05-12,2026-05-12,0.0036833408888300007,61,0.8,0.008577557875151083,43,0.86,,,0.05999999999999994,A_MAIN,"base strong, recent confirms",46,0.017973200673995025,42,44,0.017973200673995025,-0.03597331012474614,-6.61295820278962e-05,-0.021371240692389493,0.01098888579177077
turnover_aware,600958,2026-05-12,2026-05-12,0.0019636348043874023,100,0.67,0.0108887318368672,26,0.9166666666666666,,,0.2466666666666666,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,0.017877906976744184,43,45,0.017877906976744184,-0.04809619238476959,-0.012189011842051345,-0.022044088176352727,0.010316038307807536
turnover_aware,601138,2026-05-12,2026-05-12,0.005565549074745956,34,0.89,0.003523537896449895,89,0.7066666666666667,,,-0.18333333333333335,A_MAIN,"base strong, recent confirms",27,0.01734970726831358,45,46,0.01734970726831358,-0.02625635234330881,0.009650828199409434,-0.03797289666854886,-0.005612770184388598
turnover_aware,605117,2026-05-12,2026-05-12,0.004660112234562301,45,0.8533333333333334,0.005897700193288101,68,0.7766666666666666,,,-0.07666666666666677,A_MAIN,"base strong, recent confirms",35,0.017336309523809525,46,47,0.017336309523809525,0.0025830586977821923,0.038490239240500435,0.06813930702770121,0.10049943351186147
turnover_aware,688981,2026-05-12,2026-05-12,0.00410637117427488,55,0.82,0.0065504884103389826,62,0.7966666666666666,,,-0.023333333333333317,A_MAIN,"base strong, recent confirms",43,0.016892373485388454,48,48,0.016892373485388454,-0.03479402593139669,0.001113154611321554,0.09806335138683742,0.13042347787099767
turnover_aware,002625,2026-05-12,2026-05-12,0.002184798284222301,97,0.68,0.009486187969176801,36,0.8833333333333333,,,0.20333333333333325,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,55,0.016786093418259023,49,49,0.016786093418259023,-0.0552263569566247,-0.019319176413906458,-0.07371415027257644,-0.041354023788416176
turnover_aware,600362,2026-05-12,2026-05-12,0.0025066142650258237,88,0.71,0.008970795379733769,40,0.87,,,0.16000000000000003,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,57,0.01675675675675676,50,50,0.01675675675675676,-0.09228925289652423,-0.05638207235380599,-0.10187774670395533,-0.06951762021979507
turnover_aware,600039,2026-05-12,2026-05-12,0.005182571444125644,43,0.86,0.004116834626655029,82,0.73,,,-0.13,A_MAIN,"base strong, recent confirms",34,0.01675099138520443,51,51,0.01675099138520443,-0.003754693366708417,0.032152487176009825,0.01251564455569465,0.04487577103985491
turnover_aware,688111,2026-05-12,2026-05-12,0.0022855073889231524,95,0.6866666666666666,0.00900116819959302,39,0.8733333333333333,,,0.18666666666666665,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,56,0.01655262300423591,52,52,0.01655262300423591,-0.04076529645766236,-0.004858115914944117,-0.058154953589695024,-0.02579482710553476
turnover_aware,601888,2026-05-12,2026-05-12,0.005306044432700038,37,0.88,0.0023607569414791935,102,0.6633333333333333,,,-0.21666666666666667,A_MAIN,"base strong, recent confirms",29,0.0164821178566883,53,53,0.0164821178566883,-0.053274682306940435,-0.017367501764222193,-0.05816226783968714,-0.02580214135552688
turnover_aware,688303,2026-05-12,2026-05-12,0.005232762058885854,41,0.8666666666666667,0.003140960739057348,95,0.6866666666666666,,,-0.18000000000000005,A_MAIN,"base strong, recent confirms",32,0.01635260300223571,54,54,0.01635260300223571,-0.07405803378085751,-0.03815085323813927,-0.06929406669553928,-0.03693394021137902
turnover_aware,688183,2026-05-12,2026-05-12,0.00440946833333124,49,0.84,0.004004149888642441,84,0.7233333333333334,,,-0.11666666666666659,A_MAIN,"base strong, recent confirms",38,0.01611875637104995,55,55,0.01611875637104995,-0.01252453500327122,0.023382645539447022,-0.03112440414992057,0.001235722334239693
turnover_aware,302132,2026-05-12,2026-05-12,0.004537238540295405,47,0.8466666666666667,0.002781562487552015,97,0.68,,,-0.16666666666666663,A_MAIN,"base strong, recent confirms",37,0.01571522114411572,56,56,0.01571522114411572,-0.07339067702552704,-0.0374834964828088,-0.09544950055493895,-0.06308937407077869
