arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,fusion_score_col,fusion_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
turnover_aware,600118,2026-04-21,2026-04-21,0.025735900086008057,1,1.0,0.06357801460882144,1,1.0,,,0.0,A_MAIN,"base strong, recent confirms",1,0.03278688524590164,1,1,0.03278688524590164,0.0196761631481861,0.0239672537001622,0.0035868005738881603,0.0004861858186045553
turnover_aware,603986,2026-04-21,2026-04-21,0.013412792949238668,4,0.9899665551839465,0.029910024636824965,5,0.9866220735785953,,,-0.0033444816053511683,A_MAIN,"base strong, recent confirms",2,0.031009615384615385,2,2,0.031009615384615385,-0.03361826996682815,-0.02932717941485205,-0.01620311303904054,-0.019303727794324144
turnover_aware,688008,2026-04-21,2026-04-21,0.012869518880124881,5,0.9866220735785953,0.01745504477598961,15,0.9531772575250836,,,-0.03344481605351168,A_MAIN,"base strong, recent confirms",3,0.02871794871794872,3,3,0.02871794871794872,0.09023569023569022,0.09452678078766633,0.04009794918885845,0.03699733443357484
turnover_aware,300418,2026-04-21,2026-04-21,0.005908374710040365,21,0.9331103678929766,0.03655055844362931,3,0.9933110367892977,,,0.06020066889632103,A_MAIN,"base strong, recent confirms",15,0.02821869488536155,4,4,0.02821869488536155,-0.045869848965131466,-0.041578758413155364,-0.06432966623158687,-0.06743028098687047
turnover_aware,600176,2026-04-21,2026-04-21,0.006739766321692375,16,0.9498327759197325,0.019455651326697833,12,0.9632107023411371,,,0.013377926421404673,A_MAIN,"base strong, recent confirms",12,0.027046783625730993,5,5,0.027046783625730993,0.037071651090342606,0.04136274164231871,0.10716510903426779,0.10406449427898419
turnover_aware,300394,2026-04-21,2026-04-21,0.007749543567785084,11,0.9665551839464883,0.014728794098736347,25,0.919732441471572,,,-0.04682274247491636,A_MAIN,"base strong, recent confirms",8,0.025849212924606464,6,6,0.025849212924606464,-0.1415816803018417,-0.1372905897498656,-0.17131756882961624,-0.17441818358489986
turnover_aware,002466,2026-04-21,2026-04-21,0.003571187956558961,47,0.8461538461538461,0.03702832581228804,2,0.9966555183946488,,,0.1505016722408027,A_MAIN,"base strong, recent confirms",34,0.02547482665058788,7,7,0.02547482665058788,0.04128375512512372,0.04557484567709982,0.06772232433196645,0.06462170957668285
turnover_aware,002837,2026-04-21,2026-04-21,0.007335089081939591,13,0.959866220735786,0.013944148822747294,28,0.9096989966555183,,,-0.050167224080267636,A_MAIN,"base strong, recent confirms",10,0.025062266500622665,8,8,0.025062266500622665,-0.07862500000000006,-0.07433390944802395,-0.09299999999999997,-0.09610061475528357
turnover_aware,300274,2026-04-21,2026-04-21,0.0062487823591004295,20,0.9364548494983278,0.01565008945106455,21,0.9331103678929766,,,-0.0033444816053511683,A_MAIN,"base strong, recent confirms",14,0.02484567901234568,9,9,0.02484567901234568,-0.040290620871862526,-0.035999530319886425,0.008439747541464815,0.00533913278618121
turnover_aware,000977,2026-04-21,2026-04-21,0.0032479210966777643,49,0.8394648829431438,0.02532552761631076,7,0.979933110367893,,,0.14046822742474918,A_MAIN,"base strong, recent confirms",36,0.024099685060933865,10,10,0.024099685060933865,-0.014023732470334282,-0.00973264191835818,-0.02588996763754048,-0.028990582392824083
turnover_aware,600482,2026-04-21,2026-04-21,0.00868611644899803,8,0.9765886287625418,0.009752456043944624,48,0.842809364548495,,,-0.13377926421404684,A_MAIN,"base strong, recent confirms",5,0.023965141612200435,11,11,0.023965141612200435,0.0025374270489724182,0.006828517600948521,0.011672164425272857,0.008571549669989253
turnover_aware,603019,2026-04-21,2026-04-21,0.005296565944892778,25,0.919732441471572,0.01544663842353172,22,0.9297658862876255,,,0.010033444816053505,A_MAIN,"base strong, recent confirms",19,0.023959827833572454,12,12,0.023959827833572454,0.02613735783027127,0.03042844838224737,-0.015419947506561615,-0.01852056226184522
turnover_aware,002074,2026-04-21,2026-04-21,0.008135133410723862,9,0.9732441471571907,0.009976298311422903,47,0.8461538461538461,,,-0.1270903010033445,A_MAIN,"base strong, recent confirms",6,0.02383854801571177,13,13,0.02383854801571177,-0.025679012345679042,-0.02138792179370294,-0.0679012345679012,-0.0710018493231848
turnover_aware,301236,2026-04-21,2026-04-21,0.008037913473962141,10,0.9698996655518395,0.009274063800233618,49,0.8394648829431438,,,-0.13043478260869568,A_MAIN,"base strong, recent confirms",7,0.02346002621231979,14,14,0.02346002621231979,-0.04739668456689239,-0.04310559401491629,-0.08031753443847767,-0.08341814919376127
