symbol,date,trade_date,recent_score,recent_rank,recent_pct
000657,2026-07-06,2026-07-06,-0.00633917916300566,255,0.1505016722408027
600372,2026-07-06,2026-07-06,-0.006385111232013926,256,0.14715719063545152
600010,2026-07-06,2026-07-06,-0.006386132462019063,257,0.14381270903010032
688521,2026-07-06,2026-07-06,-0.006407396063698172,258,0.14046822742474915
300760,2026-07-06,2026-07-06,-0.006422242334250554,259,0.13712374581939799
000002,2026-07-06,2026-07-06,-0.00653945006467878,260,0.13377926421404682
002027,2026-07-06,2026-07-06,-0.0065431077529743845,261,0.13043478260869565
001979,2026-07-06,2026-07-06,-0.006561155147550858,262,0.12709030100334448
300316,2026-07-06,2026-07-06,-0.006601772060481778,263,0.12374581939799331
000596,2026-07-06,2026-07-06,-0.006612762660512622,264,0.12040133779264214
601766,2026-07-06,2026-07-06,-0.006621727872279752,265,0.11705685618729098
002648,2026-07-06,2026-07-06,-0.0066306410613385,266,0.11371237458193979
601698,2026-07-06,2026-07-06,-0.0066698653508735885,267,0.11036789297658862
600941,2026-07-06,2026-07-06,-0.006687959002444237,268,0.10702341137123746
300014,2026-07-06,2026-07-06,-0.006690039376300251,269,0.10367892976588629
600039,2026-07-06,2026-07-06,-0.006698897189101507,270,0.10033444816053512
002230,2026-07-06,2026-07-06,-0.006718027800481674,271,0.09698996655518395
600436,2026-07-06,2026-07-06,-0.006820512876468375,272,0.09364548494983277
601186,2026-07-06,2026-07-06,-0.007026556048997767,273,0.0903010033444816
000538,2026-07-06,2026-07-06,-0.007032416987121391,274,0.08695652173913043
601136,2026-07-06,2026-07-06,-0.007083417380116687,275,0.08361204013377926
601877,2026-07-06,2026-07-06,-0.007178686018143722,276,0.0802675585284281
600674,2026-07-06,2026-07-06,-0.00753872503482613,277,0.07692307692307693
300832,2026-07-06,2026-07-06,-0.007605499209723909,278,0.07357859531772576
600111,2026-07-06,2026-07-06,-0.007627227377646547,279,0.07023411371237458
601360,2026-07-06,2026-07-06,-0.0076456963493114986,280,0.06688963210702341
600760,2026-07-06,2026-07-06,-0.007758228111657852,281,0.06354515050167224
600803,2026-07-06,2026-07-06,-0.00787847620227817,282,0.06020066889632107
600570,2026-07-06,2026-07-06,-0.007895294344775395,283,0.056856187290969896
600547,2026-07-06,2026-07-06,-0.007986415590848655,284,0.05351170568561873
000768,2026-07-06,2026-07-06,-0.008083991875274648,285,0.05016722408026756
302132,2026-07-06,2026-07-06,-0.00822872466931575,286,0.046822742474916385
002594,2026-07-06,2026-07-06,-0.00877936339344221,287,0.043478260869565216
000625,2026-07-06,2026-07-06,-0.0088394368735166,288,0.04013377926421405
601100,2026-07-06,2026-07-06,-0.008875917193870372,289,0.03678929765886288
688271,2026-07-06,2026-07-06,-0.009090842100198896,290,0.033444816053511704
600160,2026-07-06,2026-07-06,-0.00922203094602246,291,0.030100334448160536
002352,2026-07-06,2026-07-06,-0.009282450605989782,292,0.026755852842809364
600104,2026-07-06,2026-07-06,-0.00977751629787722,293,0.023411371237458192
301236,2026-07-06,2026-07-06,-0.010393369857179025,294,0.020066889632107024
600588,2026-07-06,2026-07-06,-0.010654098036552593,295,0.016722408026755852
002600,2026-07-06,2026-07-06,-0.010971272799205374,296,0.013377926421404682
300413,2026-07-06,2026-07-06,-0.012165053627506764,297,0.010033444816053512
002709,2026-07-06,2026-07-06,-0.01296429157519185,298,0.006688963210702341
301165,2026-07-06,2026-07-06,-0.01706385801551869,299,0.0033444816053511705
