symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank
688082,2026-07-06,2026-07-06,0.039370421194389764,2,0.9966555183946488,0.0014119255050726429,58,0.8093645484949833,,,-0.18729096989966554,A_MAIN,"base strong, recent confirms",1
000975,2026-07-06,2026-07-06,0.032019045799209334,3,0.9933110367892977,0.003912394078947057,37,0.8795986622073578,,,-0.11371237458193983,A_MAIN,"base strong, recent confirms",2
002371,2026-07-06,2026-07-06,0.024759091089353903,4,0.9899665551839465,-0.0006235976193630009,91,0.6989966555183946,,,-0.29096989966555187,A_MAIN,"base strong, recent confirms",3
002460,2026-07-06,2026-07-06,0.02122364421811164,6,0.9832775919732442,0.008682832590773874,21,0.9331103678929766,,,-0.050167224080267525,A_MAIN,"base strong, recent confirms",4
688506,2026-07-06,2026-07-06,0.019372282603504754,8,0.9765886287625418,0.027433305243142303,3,0.9933110367892977,,,0.01672240802675584,A_MAIN,"base strong, recent confirms",5
300450,2026-07-06,2026-07-06,0.015294418993342274,12,0.9632107023411371,0.004461516624414643,34,0.8896321070234113,,,-0.07357859531772581,A_MAIN,"base strong, recent confirms",6
603986,2026-07-06,2026-07-06,0.01520666484686572,13,0.959866220735786,0.0017430816071589703,53,0.8260869565217391,,,-0.13377926421404684,A_MAIN,"base strong, recent confirms",7
300498,2026-07-06,2026-07-06,0.014664232141070542,14,0.9565217391304348,0.0002716101036603443,75,0.7525083612040134,,,-0.20401337792642138,A_MAIN,"base strong, recent confirms",8
601066,2026-07-06,2026-07-06,0.012924168742232687,16,0.9498327759197325,0.006017675648541516,29,0.9063545150501672,,,-0.0434782608695653,A_MAIN,"base strong, recent confirms",9
002532,2026-07-06,2026-07-06,0.011801294756623825,18,0.9431438127090301,0.001508060668089471,57,0.8127090301003345,,,-0.13043478260869568,A_MAIN,"base strong, recent confirms",10
600660,2026-07-06,2026-07-06,0.011765380724720284,19,0.939799331103679,0.000553894942707921,69,0.7725752508361204,,,-0.16722408026755853,A_MAIN,"base strong, recent confirms",11
002028,2026-07-06,2026-07-06,0.011404421500706793,20,0.9364548494983278,0.029263465240012883,2,0.9966555183946488,,,0.06020066889632103,A_MAIN,"base strong, recent confirms",12
002938,2026-07-06,2026-07-06,0.010595422413542627,22,0.9297658862876255,0.00674597014403425,27,0.9130434782608695,,,-0.016722408026755953,A_MAIN,"base strong, recent confirms",13
300394,2026-07-06,2026-07-06,0.010345181978963475,23,0.9264214046822743,0.0026293856427116857,45,0.8528428093645485,,,-0.07357859531772581,A_MAIN,"base strong, recent confirms",14
601225,2026-07-06,2026-07-06,0.009960868726493334,27,0.9130434782608695,0.0008498782335446596,66,0.782608695652174,,,-0.13043478260869557,A_MAIN,"base strong, recent confirms",15
688303,2026-07-06,2026-07-06,0.009929916706717789,28,0.9096989966555183,0.0018926106266516955,52,0.8294314381270903,,,-0.08026755852842804,A_MAIN,"base strong, recent confirms",16
300418,2026-07-06,2026-07-06,0.009927730403675028,29,0.9063545150501672,0.001112515458573934,61,0.7993311036789298,,,-0.10702341137123739,A_MAIN,"base strong, recent confirms",17
605499,2026-07-06,2026-07-06,0.009739712030253648,30,0.903010033444816,0.0012562797970528238,59,0.8060200668896321,,,-0.09698996655518388,A_MAIN,"base strong, recent confirms",18
603799,2026-07-06,2026-07-06,0.009290894040663729,32,0.8963210702341137,-0.0015926392311487955,119,0.6053511705685619,,,-0.29096989966555176,A_MAIN,"base strong, recent confirms",19
000100,2026-07-06,2026-07-06,0.009208725754470385,33,0.8929765886287625,0.01413886758975348,14,0.9565217391304348,,,0.06354515050167231,A_MAIN,"base strong, recent confirms",20
002916,2026-07-06,2026-07-06,0.009180301931022638,34,0.8896321070234113,0.021339914662658086,8,0.9765886287625418,,,0.08695652173913049,A_MAIN,"base strong, recent confirms",21
600460,2026-07-06,2026-07-06,0.00916982234255946,35,0.8862876254180602,0.00032285208760632155,73,0.7591973244147158,,,-0.1270903010033444,A_MAIN,"base strong, recent confirms",22
600188,2026-07-06,2026-07-06,0.00907610305082422,36,0.882943143812709,0.007164315437079968,24,0.9230769230769231,,,0.04013377926421413,A_MAIN,"base strong, recent confirms",23
002074,2026-07-06,2026-07-06,0.00887265705768862,37,0.8795986622073578,0.000145972397878414,78,0.7424749163879598,,,-0.137123745819398,A_MAIN,"base strong, recent confirms",24
300476,2026-07-06,2026-07-06,0.008761139983501734,38,0.8762541806020067,0.007982900103019157,22,0.9297658862876255,,,0.053511705685618804,A_MAIN,"base strong, recent confirms",25
000938,2026-07-06,2026-07-06,0.008736200842917883,39,0.8729096989966555,0.023587601018533147,6,0.9832775919732442,,,0.11036789297658867,A_MAIN,"base strong, recent confirms",26
000807,2026-07-06,2026-07-06,0.008700116935597035,40,0.8695652173913043,-0.0002715367153123554,82,0.7290969899665551,,,-0.14046822742474918,A_MAIN,"base strong, recent confirms",27
601600,2026-07-06,2026-07-06,0.008694831891279953,41,0.8662207357859532,0.005890853343112554,30,0.903010033444816,,,0.03678929765886285,A_MAIN,"base strong, recent confirms",28
002558,2026-07-06,2026-07-06,0.007785147782286568,42,0.862876254180602,4.0605120919097775e-05,79,0.7391304347826086,,,-0.12374581939799334,A_MAIN,"base strong, recent confirms",29
688256,2026-07-06,2026-07-06,0.00777293592990276,43,0.8595317725752508,0.01324980847848568,15,0.9531772575250836,,,0.09364548494983282,A_MAIN,"base strong, recent confirms",30
603501,2026-07-06,2026-07-06,0.007607652592009481,44,0.8561872909698997,0.0017160802640309883,55,0.8193979933110368,,,-0.03678929765886285,A_MAIN,"base strong, recent confirms",31
688183,2026-07-06,2026-07-06,0.007313005543585703,45,0.8528428093645485,0.015250292222089073,12,0.9632107023411371,,,0.11036789297658867,A_MAIN,"base strong, recent confirms",32
600066,2026-07-06,2026-07-06,0.007252156447315983,46,0.8494983277591973,-0.0014227823247239273,114,0.6220735785953178,,,-0.22742474916387956,A_MAIN,"base strong, recent confirms",33
600482,2026-07-06,2026-07-06,0.00707276169791874,47,0.8461538461538461,0.003601125761496419,39,0.8729096989966555,,,0.026755852842809347,A_MAIN,"base strong, recent confirms",34
601916,2026-07-06,2026-07-06,0.006510112192685411,49,0.8394648829431438,-0.0015110009121510116,118,0.6086956521739131,,,-0.23076923076923073,A_MAIN,"base strong, recent confirms",35
688041,2026-07-06,2026-07-06,0.006379648289041832,50,0.8361204013377926,0.000623855282806077,68,0.7759197324414716,,,-0.06020066889632103,A_MAIN,"base strong, recent confirms",36
002353,2026-07-06,2026-07-06,0.006252717296637685,51,0.8327759197324415,0.009435623304206402,20,0.9364548494983278,,,0.10367892976588633,A_MAIN,"base strong, recent confirms",37
300661,2026-07-06,2026-07-06,0.006235094291781046,53,0.8260869565217391,0.03298304248171208,1,1.0,,,0.17391304347826086,A_MAIN,"base strong, recent confirms",38
000425,2026-07-06,2026-07-06,0.006008595247546913,55,0.8193979933110368,-0.000713281161160506,93,0.6923076923076923,,,-0.1270903010033445,A_MAIN,"base strong, recent confirms",39
600893,2026-07-06,2026-07-06,0.005859668107684333,57,0.8127090301003345,0.002903046869697424,43,0.8595317725752508,,,0.04682274247491636,A_MAIN,"base strong, recent confirms",40
600875,2026-07-06,2026-07-06,0.005817311765095162,58,0.8093645484949833,0.0004200162005206193,70,0.7692307692307693,,,-0.04013377926421402,A_MAIN,"base strong, recent confirms",41
002422,2026-07-06,2026-07-06,0.00581051325714616,59,0.8060200668896321,0.024083077852764243,5,0.9866220735785953,,,0.1806020066889632,A_MAIN,"base strong, recent confirms",42
601088,2026-07-06,2026-07-06,0.005702519540465314,60,0.802675585284281,-0.000932420034886671,101,0.6655518394648829,,,-0.137123745819398,A_MAIN,"base strong, recent confirms",43
603259,2026-07-06,2026-07-06,0.005129939242805214,66,0.782608695652174,0.025026600847859876,4,0.9899665551839465,,,0.20735785953177255,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,44
000725,2026-07-06,2026-07-06,0.0026418921462087277,111,0.6321070234113713,0.0222698374174339,7,0.979933110367893,,,0.34782608695652173,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,45
600276,2026-07-06,2026-07-06,0.003202395001014951,91,0.6989966555183946,0.019851347463619155,9,0.9732441471571907,,,0.274247491638796,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,46
002311,2026-07-06,2026-07-06,0.003042191551227906,96,0.6822742474916388,0.01764189961062105,10,0.9698996655518395,,,0.2876254180602007,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,47
300274,2026-07-06,2026-07-06,0.00469761321457364,72,0.7625418060200669,0.01643490344909261,11,0.9665551839464883,,,0.20401337792642138,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48
603296,2026-07-06,2026-07-06,0.0040005342959398525,80,0.7357859531772575,0.014944547751488783,13,0.959866220735786,,,0.2240802675585285,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49
688981,2026-07-06,2026-07-06,0.0027600215498096905,106,0.6488294314381271,0.009777433988379663,19,0.939799331103679,,,0.29096989966555187,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50
600999,2026-07-06,2026-07-06,0.00531114202802149,63,0.7926421404682275,0.007791907271203114,23,0.9264214046822743,,,0.13377926421404684,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51
688223,2026-07-06,2026-07-06,0.005693907577910676,61,0.7993311036789298,0.006158259160205787,28,0.9096989966555183,,,0.11036789297658856,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52
000338,2026-07-06,2026-07-06,0.003986226423727831,81,0.7324414715719063,0.004176877713591065,36,0.882943143812709,,,0.1505016722408027,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53
