symbol,date,trade_date,base_score,base_rank,base_pct
601825,2026-07-06,2026-07-06,0.0029359087319467624,99,0.6722408026755853
601995,2026-07-06,2026-07-06,0.002914597472424997,100,0.6688963210702341
688396,2026-07-06,2026-07-06,0.0028617271028442146,101,0.6655518394648829
002027,2026-07-06,2026-07-06,0.0028471271706542625,102,0.6622073578595318
600549,2026-07-06,2026-07-06,0.0028346474035681056,103,0.6588628762541806
600028,2026-07-06,2026-07-06,0.0028025164694421684,104,0.6555183946488294
600585,2026-07-06,2026-07-06,0.0027688450638662736,105,0.6521739130434783
688981,2026-07-06,2026-07-06,0.0027600215498096905,106,0.6488294314381271
002142,2026-07-06,2026-07-06,0.002732761513556627,107,0.6454849498327759
601238,2026-07-06,2026-07-06,0.0027141905044732674,108,0.6421404682274248
000568,2026-07-06,2026-07-06,0.002700373115405121,109,0.6387959866220736
600803,2026-07-06,2026-07-06,0.0026577417170032726,110,0.6354515050167224
000725,2026-07-06,2026-07-06,0.0026418921462087277,111,0.6321070234113713
601058,2026-07-06,2026-07-06,0.002583542590377393,112,0.6287625418060201
601006,2026-07-06,2026-07-06,0.002541693995954118,113,0.6254180602006689
003816,2026-07-06,2026-07-06,0.0025166730616499183,114,0.6220735785953178
001391,2026-07-06,2026-07-06,0.0024215872874547646,115,0.6187290969899666
600016,2026-07-06,2026-07-06,0.0024137757564397467,116,0.6153846153846154
300251,2026-07-06,2026-07-06,0.0023447016406613437,117,0.6120401337792643
601727,2026-07-06,2026-07-06,0.002334744831280984,118,0.6086956521739131
300122,2026-07-06,2026-07-06,0.0022955030501372637,119,0.6053511705685619
601009,2026-07-06,2026-07-06,0.002292785866941904,120,0.6020066889632107
000858,2026-07-06,2026-07-06,0.0022843579873510485,121,0.5986622073578596
601881,2026-07-06,2026-07-06,0.0022820227936082133,122,0.5953177257525084
002736,2026-07-06,2026-07-06,0.002227980270717874,123,0.5919732441471572
601360,2026-07-06,2026-07-06,0.0022253049308597734,124,0.5886287625418061
600926,2026-07-06,2026-07-06,0.002223605862550446,125,0.5852842809364549
600009,2026-07-06,2026-07-06,0.0021987954023770543,126,0.5819397993311036
600036,2026-07-06,2026-07-06,0.0021759939010769585,127,0.5785953177257525
601668,2026-07-06,2026-07-06,0.002175427084532566,128,0.5752508361204013
600989,2026-07-06,2026-07-06,0.0021561641694735575,129,0.5719063545150501
600588,2026-07-06,2026-07-06,0.002152780978341056,130,0.568561872909699
601689,2026-07-06,2026-07-06,0.002120632273220561,131,0.5652173913043478
002466,2026-07-06,2026-07-06,0.002094728431639257,132,0.5618729096989966
600930,2026-07-06,2026-07-06,0.002088942587656557,133,0.5585284280936454
300442,2026-07-06,2026-07-06,0.0020557991786069154,134,0.5551839464882943
601877,2026-07-06,2026-07-06,0.0020428471728843735,135,0.5518394648829431
002384,2026-07-06,2026-07-06,0.0020282528186331703,136,0.5484949832775919
000963,2026-07-06,2026-07-06,0.002010459048502727,137,0.5451505016722408
000625,2026-07-06,2026-07-06,0.0019836665679309144,138,0.5418060200668896
600741,2026-07-06,2026-07-06,0.0019647672979877314,139,0.5384615384615384
000617,2026-07-06,2026-07-06,0.0019302924502433542,140,0.5351170568561873
601618,2026-07-06,2026-07-06,0.001929158907585008,141,0.5317725752508361
001979,2026-07-06,2026-07-06,0.0018594385101960164,142,0.5284280936454849
601818,2026-07-06,2026-07-06,0.00184630306785697,143,0.5250836120401338
002837,2026-07-06,2026-07-06,0.00183304894911507,144,0.5217391304347826
601077,2026-07-06,2026-07-06,0.0018231501666209978,145,0.5183946488294314
600031,2026-07-06,2026-07-06,0.001820200655326612,146,0.5150501672240803
000776,2026-07-06,2026-07-06,0.0018193859780088178,147,0.5117056856187291
601800,2026-07-06,2026-07-06,0.0017052773684515942,148,0.5083612040133779
300033,2026-07-06,2026-07-06,0.0016956482287821398,149,0.5050167224080268
002463,2026-07-06,2026-07-06,0.0016928418602583338,150,0.5016722408026756
600015,2026-07-06,2026-07-06,0.001671098259254281,151,0.4983277591973244
000708,2026-07-06,2026-07-06,0.0016631507392661905,152,0.49498327759197325
601186,2026-07-06,2026-07-06,0.0016438213137030646,153,0.4916387959866221
600346,2026-07-06,2026-07-06,0.0016278785422413403,154,0.4882943143812709
002352,2026-07-06,2026-07-06,0.0016095497306390972,155,0.48494983277591974
600048,2026-07-06,2026-07-06,0.0016060673889757907,156,0.4816053511705686
600309,2026-07-06,2026-07-06,0.001605732969801284,157,0.4782608695652174
601018,2026-07-06,2026-07-06,0.0015968216115119596,158,0.47491638795986624
002714,2026-07-06,2026-07-06,0.0015890186520497243,159,0.47157190635451507
601901,2026-07-06,2026-07-06,0.0015873534627394614,160,0.4682274247491639
002050,2026-07-06,2026-07-06,0.0015574372190092437,161,0.46488294314381273
000157,2026-07-06,2026-07-06,0.00149361922489582,162,0.46153846153846156
600887,2026-07-06,2026-07-06,0.001454721054897524,163,0.45819397993311034
601607,2026-07-06,2026-07-06,0.001441890626729675,164,0.45484949832775917
600760,2026-07-06,2026-07-06,0.001422248559734502,165,0.451505016722408
688271,2026-07-06,2026-07-06,0.0014141273802288296,166,0.44816053511705684
601390,2026-07-06,2026-07-06,0.0014016447378586998,167,0.44481605351170567
600018,2026-07-06,2026-07-06,0.0014007097001974092,168,0.4414715719063545
600089,2026-07-06,2026-07-06,0.0013848930363016853,169,0.43812709030100333
601998,2026-07-06,2026-07-06,0.001363543725568242,170,0.43478260869565216
601318,2026-07-06,2026-07-06,0.0013372375721044255,171,0.431438127090301
601628,2026-07-06,2026-07-06,0.0012973690830440645,172,0.4280936454849498
600000,2026-07-06,2026-07-06,0.001285936575680506,173,0.42474916387959866
002202,2026-07-06,2026-07-06,0.0012604814962298163,174,0.4214046822742475
600023,2026-07-06,2026-07-06,0.0012322768768790124,175,0.4180602006688963
600436,2026-07-06,2026-07-06,0.0012154008714294335,176,0.41471571906354515
600938,2026-07-06,2026-07-06,0.001168413365027449,177,0.411371237458194
600196,2026-07-06,2026-07-06,0.0011681307484144848,178,0.4080267558528428
600085,2026-07-06,2026-07-06,0.001164991625617191,179,0.40468227424749165
600570,2026-07-06,2026-07-06,0.0011585003382295967,180,0.4013377926421405
600050,2026-07-06,2026-07-06,0.0011228459892149484,181,0.3979933110367893
601728,2026-07-06,2026-07-06,0.0010993250096074268,182,0.39464882943143814
601766,2026-07-06,2026-07-06,0.001096965459669634,183,0.391304347826087
300124,2026-07-06,2026-07-06,0.001092826721011743,184,0.3879598662207358
601939,2026-07-06,2026-07-06,0.0010792717072207688,185,0.38461538461538464
601919,2026-07-06,2026-07-06,0.001064252620357694,186,0.38127090301003347
300999,2026-07-06,2026-07-06,0.0010483070460172643,187,0.3779264214046823
601688,2026-07-06,2026-07-06,0.0010396840893050485,188,0.3745819397993311
600362,2026-07-06,2026-07-06,0.001037813220167239,189,0.3712374581939799
601816,2026-07-06,2026-07-06,0.0010302609089433722,190,0.36789297658862874
000651,2026-07-06,2026-07-06,0.0010194348411312311,191,0.36454849498327757
601888,2026-07-06,2026-07-06,0.0010084692572528092,192,0.3612040133779264
601166,2026-07-06,2026-07-06,0.0010052898770159969,193,0.35785953177257523
301236,2026-07-06,2026-07-06,0.0010006847048047232,194,0.35451505016722407
600919,2026-07-06,2026-07-06,0.0009909785100040863,195,0.3511705685618729
601788,2026-07-06,2026-07-06,0.0009905498383688625,196,0.34782608695652173
600111,2026-07-06,2026-07-06,0.0009686493068958361,197,0.34448160535117056
688036,2026-07-06,2026-07-06,0.000958601266244795,198,0.3411371237458194
601169,2026-07-06,2026-07-06,0.0009416976940716158,199,0.3377926421404682
688009,2026-07-06,2026-07-06,0.0008922270582256973,200,0.33444816053511706
688047,2026-07-06,2026-07-06,0.0008168137685666619,201,0.3311036789297659
688126,2026-07-06,2026-07-06,0.0008155652552193333,202,0.3277591973244147
600118,2026-07-06,2026-07-06,0.0008141358542213753,203,0.32441471571906355
601100,2026-07-06,2026-07-06,0.000783906783546563,204,0.3210702341137124
600941,2026-07-06,2026-07-06,0.0007250966695843445,205,0.3177257525083612
603893,2026-07-06,2026-07-06,0.000691724024388052,206,0.31438127090301005
000792,2026-07-06,2026-07-06,0.0006887788410210611,207,0.3110367892976589
601136,2026-07-06,2026-07-06,0.0006691009494686732,208,0.3076923076923077
002475,2026-07-06,2026-07-06,0.0005996771544313228,209,0.30434782608695654
601838,2026-07-06,2026-07-06,0.0005839556455633616,210,0.3010033444816054
600027,2026-07-06,2026-07-06,0.0005721642041695734,211,0.2976588628762542
601857,2026-07-06,2026-07-06,0.000571137695529368,212,0.29431438127090304
601059,2026-07-06,2026-07-06,0.0005640699333831368,213,0.2909698996655518
600905,2026-07-06,2026-07-06,0.0005284325986781113,214,0.28762541806020064
601878,2026-07-06,2026-07-06,0.0005255253730613418,215,0.2842809364548495
600886,2026-07-06,2026-07-06,0.00052272118227818,216,0.2809364548494983
600600,2026-07-06,2026-07-06,0.0005175782592593924,217,0.27759197324414714
000333,2026-07-06,2026-07-06,0.0004976258643115467,218,0.27424749163879597
601229,2026-07-06,2026-07-06,0.0004873148313873198,219,0.2709030100334448
000001,2026-07-06,2026-07-06,0.00048693706993828645,220,0.26755852842809363
002230,2026-07-06,2026-07-06,0.00048675990340688117,221,0.26421404682274247
601117,2026-07-06,2026-07-06,0.00048048734397887304,222,0.2608695652173913
300866,2026-07-06,2026-07-06,0.0004451742715738856,223,0.25752508361204013
600958,2026-07-06,2026-07-06,0.0004185739938275764,224,0.25418060200668896
002236,2026-07-06,2026-07-06,0.0003530749594327224,225,0.2508361204013378
000596,2026-07-06,2026-07-06,0.0003504549263328365,226,0.24749163879598662
001965,2026-07-06,2026-07-06,0.0003095465782923293,227,0.24414715719063546
600406,2026-07-06,2026-07-06,0.00028931472546554445,228,0.2408026755852843
603260,2026-07-06,2026-07-06,0.00028741057200883075,229,0.23745819397993312
000166,2026-07-06,2026-07-06,0.00026572631907238904,230,0.23411371237458195
601328,2026-07-06,2026-07-06,0.0002587113202992501,231,0.23076923076923078
300015,2026-07-06,2026-07-06,0.0002504429682473013,232,0.22742474916387959
000538,2026-07-06,2026-07-06,0.00025017925566161986,233,0.22408026755852842
600690,2026-07-06,2026-07-06,0.00022474704041352782,234,0.22073578595317725
002415,2026-07-06,2026-07-06,0.00022195526731100617,235,0.21739130434782608
600025,2026-07-06,2026-07-06,0.0002054338719549342,236,0.2140468227424749
002001,2026-07-06,2026-07-06,0.00018762492195671633,237,0.21070234113712374
300628,2026-07-06,2026-07-06,0.0001269557858959308,238,0.20735785953177258
600019,2026-07-06,2026-07-06,0.0001220913645365631,239,0.2040133779264214
601111,2026-07-06,2026-07-06,6.286969763465202e-06,240,0.20066889632107024
600219,2026-07-06,2026-07-06,3.989677621070244e-06,241,0.19732441471571907
000895,2026-07-06,2026-07-06,-1.3524114704529005e-05,242,0.1939799331103679
600918,2026-07-06,2026-07-06,-2.386618874802886e-05,243,0.19063545150501673
600795,2026-07-06,2026-07-06,-2.556054629983602e-05,244,0.18729096989966554
300316,2026-07-06,2026-07-06,-2.9694128217374398e-05,245,0.18394648829431437
601601,2026-07-06,2026-07-06,-0.00011522561085940604,246,0.1806020066889632
600061,2026-07-06,2026-07-06,-0.00013456820726212205,247,0.17725752508361203
000002,2026-07-06,2026-07-06,-0.00019822181292951453,248,0.17391304347826086
600150,2026-07-06,2026-07-06,-0.00020984011637451312,249,0.1705685618729097
603288,2026-07-06,2026-07-06,-0.00021907071308617106,250,0.16722408026755853
601377,2026-07-06,2026-07-06,-0.0002279190839673685,251,0.16387959866220736
601988,2026-07-06,2026-07-06,-0.00023426932923920784,252,0.1605351170568562
601021,2026-07-06,2026-07-06,-0.0002626359591244226,253,0.15719063545150502
600039,2026-07-06,2026-07-06,-0.00031098807528225173,254,0.15384615384615385
000977,2026-07-06,2026-07-06,-0.000332560459105142,255,0.1505016722408027
601658,2026-07-06,2026-07-06,-0.00036556763882957715,256,0.14715719063545152
601456,2026-07-06,2026-07-06,-0.0004124990698054628,257,0.14381270903010032
000768,2026-07-06,2026-07-06,-0.00043326904935184126,258,0.14046822742474915
600522,2026-07-06,2026-07-06,-0.0004442676223962751,259,0.13712374581939799
600519,2026-07-06,2026-07-06,-0.00046468012678358003,260,0.13377926421404682
300896,2026-07-06,2026-07-06,-0.000528565782946774,261,0.13043478260869565
600029,2026-07-06,2026-07-06,-0.0005861579718413987,262,0.12709030100334448
601985,2026-07-06,2026-07-06,-0.0006060664327921975,263,0.12374581939799331
300760,2026-07-06,2026-07-06,-0.0006335127431205855,264,0.12040133779264214
601319,2026-07-06,2026-07-06,-0.00063526759814928,265,0.11705685618729098
600674,2026-07-06,2026-07-06,-0.0006422785977555685,266,0.11371237458193979
601669,2026-07-06,2026-07-06,-0.0007367145864827936,267,0.11036789297658862
600372,2026-07-06,2026-07-06,-0.000794148516375514,268,0.10702341137123746
302132,2026-07-06,2026-07-06,-0.001027645513940185,269,0.10367892976588629
001280,2026-07-06,2026-07-06,-0.0010734719367399624,270,0.10033444816053512
300750,2026-07-06,2026-07-06,-0.0011177863876730494,271,0.09698996655518395
600011,2026-07-06,2026-07-06,-0.0011263137057118398,272,0.09364548494983277
600900,2026-07-06,2026-07-06,-0.0011645298483560847,273,0.0903010033444816
600221,2026-07-06,2026-07-06,-0.0012201129136282123,274,0.08695652173913043
002602,2026-07-06,2026-07-06,-0.001251533916883944,275,0.08361204013377926
600115,2026-07-06,2026-07-06,-0.0012994969526508053,276,0.0802675585284281
601868,2026-07-06,2026-07-06,-0.0014098454282055052,277,0.07692307692307693
601336,2026-07-06,2026-07-06,-0.0014590955874456632,278,0.07357859531772576
601872,2026-07-06,2026-07-06,-0.0014973662445031367,279,0.07023411371237458
601288,2026-07-06,2026-07-06,-0.0015044176753905424,280,0.06688963210702341
601698,2026-07-06,2026-07-06,-0.0015260887039119024,281,0.06354515050167224
300433,2026-07-06,2026-07-06,-0.0018146222881097848,282,0.06020066889632107
605117,2026-07-06,2026-07-06,-0.002071556395002699,283,0.056856187290969896
600010,2026-07-06,2026-07-06,-0.002087096931870859,284,0.05351170568561873
000063,2026-07-06,2026-07-06,-0.002152178793367244,285,0.05016722408026756
300059,2026-07-06,2026-07-06,-0.0022233404238755803,286,0.046822742474916385
300408,2026-07-06,2026-07-06,-0.0022850704458795617,287,0.043478260869565216
688111,2026-07-06,2026-07-06,-0.002531586722022835,288,0.04013377926421405
601012,2026-07-06,2026-07-06,-0.0030493775955238445,289,0.03678929765886288
603993,2026-07-06,2026-07-06,-0.0035156555568810937,290,0.033444816053511704
300014,2026-07-06,2026-07-06,-0.003951221601811453,291,0.030100334448160536
000630,2026-07-06,2026-07-06,-0.004165646651345662,292,0.026755852842809364
600160,2026-07-06,2026-07-06,-0.004301846152733367,293,0.023411371237458192
600183,2026-07-06,2026-07-06,-0.004416105395289423,294,0.020066889632107024
601398,2026-07-06,2026-07-06,-0.005011952497826471,295,0.016722408026755852
000301,2026-07-06,2026-07-06,-0.005565033351818518,296,0.013377926421404682
688008,2026-07-06,2026-07-06,-0.0061870142669066385,297,0.010033444816053512
600584,2026-07-06,2026-07-06,-0.013962682738202824,298,0.006688963210702341
002600,2026-07-06,2026-07-06,-0.021802665491429004,299,0.0033444816053511705
