feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-04-13,0.0,300,300.0,791,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-04-13,0.006383875182472432,300,300.0,786,0.9936788874841972,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-04-13,0.012767750364944864,300,300.0,781,0.9873577749683944,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-04-13,0.025535500729889728,300,300.0,771,0.9747155499367889,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-04-13,0.07660650218966919,300,300.0,731,0.9241466498103666,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-04-13,0.044687126277307025,300,300.0,756,0.9557522123893806,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-04-13,0.044687126277307025,300,300.0,756,0.9557522123893806,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-04-13,0.044687126277307025,300,300.0,756,0.9557522123893806,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-04-13,0.011490975328450379,300,300.0,782,0.988621997471555,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-04-13,0.011490975328450379,300,300.0,782,0.988621997471555,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-04-13,0.011490975328450379,300,300.0,782,0.988621997471555,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-04-13,0.007660650218966919,300,300.0,785,0.9924146649810367,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-04-13,0.015321300437933838,300,300.0,779,0.9848293299620733,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-04-13,0.030642600875867676,300,300.0,767,0.9696586599241467,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-04-13,0.025535500729889728,300,300.0,771,0.9747155499367889,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-04-13,0.025535500729889728,300,300.0,771,0.9747155499367889,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-04-13,0.017874850510922812,300,300.0,777,0.9823008849557522,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-04-13,0.035749701021845624,300,300.0,763,0.9646017699115044,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-04-13,0.031919375912362165,300,300.0,766,0.9683944374209861,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-04-13,0.017874850510922812,300,300.0,777,0.9823008849557522,True,post_close_T,,True,True,False,allowed
