feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-05-20,0.006194328472850258,300,299.5,810,0.9938650306748467,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-05-20,0.012388656945700516,300,299.5,805,0.9877300613496932,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-05-20,0.02477731389140103,300,299.5,795,0.9754601226993865,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-05-20,0.0743319416742031,300,299.5,755,0.9263803680981595,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-05-20,0.043360299309951805,300,299.5,780,0.9570552147239264,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-05-20,0.043360299309951805,300,299.5,780,0.9570552147239264,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-05-20,0.043360299309951805,300,299.5,780,0.9570552147239264,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-05-20,0.011149791251130465,300,299.5,806,0.9889570552147239,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-05-20,0.011149791251130465,300,299.5,806,0.9889570552147239,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-05-20,0.011149791251130465,300,299.5,806,0.9889570552147239,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-05-20,0.00743319416742031,300,299.5,809,0.992638036809816,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-05-20,0.01486638833484062,300,299.5,803,0.9852760736196319,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-05-20,0.02973277666968124,300,299.5,791,0.9705521472392638,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-05-20,0.02477731389140103,300,299.5,795,0.9754601226993865,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-05-20,0.02477731389140103,300,299.5,795,0.9754601226993865,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-05-20,0.017344119723980724,300,299.5,801,0.9828220858895705,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-05-20,0.03468823944796145,300,299.5,787,0.9656441717791411,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-05-20,0.030971642364251293,300,299.5,790,0.9693251533742331,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-05-20,0.017344119723980724,300,299.5,801,0.9828220858895705,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-05-20,0.012388656945700516,300,299.5,805,0.9877300613496932,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-05-20,0.017344119723980724,300,299.5,801,0.9828220858895705,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-05-20,0.018582985418550774,300,299.5,800,0.9815950920245399,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-05-20,0.02106071680769088,300,299.5,798,0.9791411042944785,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-05-20,0.003716597083710155,300,299.5,812,0.996319018404908,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-05-20,0.9828830056533571,27,27.0,552,0.6773006134969325,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-05-20,0.9828830056533571,27,27.0,552,0.6773006134969325,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_eps,fundamental,silver/fundamentals,2026-05-20,0.9831349083445864,26,26.0,552,0.6773006134969325,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_roe,fundamental,silver/fundamentals,2026-05-20,0.9831349083445864,26,26.0,552,0.6773006134969325,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_lag_days,fundamental,silver/fundamentals,2026-05-20,0.9828830056533571,27,27.0,552,0.6773006134969325,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
cs_rank_close,cross_sectional,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_volume,cross_sectional,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_rsi_6,cross_sectional,feature_panel,2026-05-20,0.00743319416742031,300,299.5,809,0.992638036809816,True,post_close_T,,True,True,False,allowed
cs_rank_roc_10,cross_sectional,feature_panel,2026-05-20,0.012388656945700516,300,299.5,805,0.9877300613496932,True,post_close_T,,True,True,False,allowed
cs_rank_ma_5,cross_sectional,feature_panel,2026-05-20,0.006194328472850258,300,299.5,810,0.9938650306748467,True,post_close_T,,True,True,False,allowed
cs_zscore_close,cross_sectional,feature_panel,2026-05-20,0.0,300,299.5,815,1.0,True,post_close_T,,True,True,False,allowed
