feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-04-08,0.0,300,300.0,788,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-04-08,0.006408421520333922,300,300.0,783,0.9936548223350253,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-04-08,0.012816843040667844,300,300.0,778,0.9873096446700508,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-04-08,0.025633686081335687,300,300.0,768,0.9746192893401016,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-04-08,0.07690105824400706,300,300.0,728,0.9238578680203046,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-04-08,0.04485895064233745,300,300.0,753,0.9555837563451777,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-04-08,0.04485895064233745,300,300.0,753,0.9555837563451777,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-04-08,0.04485895064233745,300,300.0,753,0.9555837563451777,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-04-08,0.011535158736601058,300,300.0,779,0.9885786802030457,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-04-08,0.011535158736601058,300,300.0,779,0.9885786802030457,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-04-08,0.011535158736601058,300,300.0,779,0.9885786802030457,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-04-08,0.007690105824400706,300,300.0,782,0.9923857868020305,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-04-08,0.015380211648801411,300,300.0,776,0.9847715736040609,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-04-08,0.030760423297602823,300,300.0,764,0.9695431472081218,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-04-08,0.025633686081335687,300,300.0,768,0.9746192893401016,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-04-08,0.025633686081335687,300,300.0,768,0.9746192893401016,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-04-08,0.01794358025693498,300,300.0,774,0.9822335025380711,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-04-08,0.03588716051386996,300,300.0,760,0.9644670050761421,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-04-08,0.03204210760166961,300,300.0,763,0.9682741116751269,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-04-08,0.01794358025693498,300,300.0,774,0.9822335025380711,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-04-08,0.012816843040667844,300,300.0,778,0.9873096446700508,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-04-08,0.01794358025693498,300,300.0,774,0.9822335025380711,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-04-08,0.019225264561001765,300,300.0,773,0.9809644670050761,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-04-08,0.021788633169135332,300,300.0,771,0.9784263959390863,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-04-08,0.003845052912200353,300,300.0,785,0.9961928934010152,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-04-08,0.9853802543716116,25,24.8,525,0.666243654822335,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-04-08,0.9853802543716116,25,24.8,525,0.666243654822335,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
