date,arm,metric,value
2026-04-02,fixed_weight_0.3,rank_ic_ret_fwd_3d,0.029264873662603056
2026-04-02,fixed_weight_0.3,top20_ret_fwd_3d_gross,0.05566369449646249
2026-04-02,fixed_weight_0.3,top20_ret_fwd_3d_net,0.05466369449646249
2026-04-02,fixed_weight_0.3,top50_ret_fwd_3d_gross,0.037258734462584105
2026-04-02,fixed_weight_0.3,top50_ret_fwd_3d_net,0.036258734462584104
2026-04-02,fixed_weight_0.3,top20_ret_fwd_3d_cs_gross,0.028482711832401596
2026-04-02,fixed_weight_0.3,top20_ret_fwd_3d_cs_net,0.027482711832401596
2026-04-02,fixed_weight_0.3,top50_ret_fwd_3d_cs_gross,0.010077751798523214
2026-04-02,fixed_weight_0.3,top50_ret_fwd_3d_cs_net,0.009077751798523215
2026-04-02,fixed_weight_0.3,top20_ret_fwd_5d_gross,0.08429644430881338
2026-04-02,fixed_weight_0.3,top20_ret_fwd_5d_net,0.08329644430881337
2026-04-02,fixed_weight_0.3,top50_ret_fwd_5d_gross,0.054188976607036414
2026-04-02,fixed_weight_0.3,top50_ret_fwd_5d_net,0.05318897660703641
2026-04-02,fixed_weight_0.3,top20_ret_fwd_5d_cs_gross,0.04314735845293294
2026-04-02,fixed_weight_0.3,top20_ret_fwd_5d_cs_net,0.04214735845293294
2026-04-02,fixed_weight_0.3,top50_ret_fwd_5d_cs_gross,0.013039890751155993
2026-04-02,fixed_weight_0.3,top50_ret_fwd_5d_cs_net,0.012039890751155993
2026-04-02,fixed_weight_0.3,precision_at_20_excess,0.65
2026-04-02,fixed_weight_0.3,precision_at_50_excess,0.5
2026-04-02,fixed_weight_0.5,rank_ic_ret_fwd_3d,0.05228171663489675
2026-04-02,fixed_weight_0.5,top20_ret_fwd_3d_gross,0.054738389813878074
2026-04-02,fixed_weight_0.5,top20_ret_fwd_3d_net,0.053738389813878074
2026-04-02,fixed_weight_0.5,top50_ret_fwd_3d_gross,0.042340286711203295
2026-04-02,fixed_weight_0.5,top50_ret_fwd_3d_net,0.041340286711203295
2026-04-02,fixed_weight_0.5,top20_ret_fwd_3d_cs_gross,0.027557407149817182
2026-04-02,fixed_weight_0.5,top20_ret_fwd_3d_cs_net,0.02655740714981718
2026-04-02,fixed_weight_0.5,top50_ret_fwd_3d_cs_gross,0.015159304047142401
2026-04-02,fixed_weight_0.5,top50_ret_fwd_3d_cs_net,0.014159304047142402
2026-04-02,fixed_weight_0.5,top20_ret_fwd_5d_gross,0.08357745986488865
2026-04-02,fixed_weight_0.5,top20_ret_fwd_5d_net,0.08257745986488865
2026-04-02,fixed_weight_0.5,top50_ret_fwd_5d_gross,0.05672869299446418
2026-04-02,fixed_weight_0.5,top50_ret_fwd_5d_net,0.05572869299446418
